n,s,n_compares,time_taken_s
10000,36,44014,0.1561357076279819
10000,37,44014,0.14028022810816765
10000,37,44014,0.17613756703212857
10000,37,44014,0.25400514202192426
10000,37,44014,0.2300216038711369
10000,37,44014,0.09135979320853949
10000,38,44014,0.07334022829309106
10000,38,44014,0.1176120201125741
10000,38,44014,0.14696016907691956
10000,38,44014,0.0880643636919558
10000,38,44014,0.08294748375192285
10000,39,44014,0.15150870708748698
10000,39,44014,0.25065078865736723
10000,39,44014,0.17952980333939195
10000,39,44014,0.24535404006019235
10000,39,44014,0.15792058780789375
10000,40,44014,0.19063413189724088
10000,40,44014,0.18107105093076825
10000,40,44014,0.07632428361102939
10000,40,44014,0.18354109022766352
10000,40,44014,0.14087370922788978
10000,41,44014,0.19172266218811274
10000,41,44014,0.26693375827744603
10000,41,44014,0.24958865996450186
10000,41,44014,0.14260682929307222
10000,41,44014,0.11422611586749554
10000,42,44014,0.10340611776337028
10000,42,44014,0.25011226488277316
10000,42,44014,0.21146688098087907
10000,42,44014,0.17192494915798306
10000,42,44014,0.22228787001222372
10000,43,44014,0.14936583302915096
10000,43,44014,0.13791123498231173
10000,43,44014,0.21060739504173398
10000,43,44014,0.13989474112167954
10000,43,44014,0.173191845882684
10000,44,44014,0.14079034700989723
10000,44,44014,0.2878154921345413
10000,44,44014,0.1023298017680645
10000,44,44014,0.20822707004845142
10000,44,44014,0.23893658816814423
10000,45,44014,0.10776660311967134
10000,45,44014,0.15064995223656297
10000,45,44014,0.22176497615873814
10000,45,44014,0.1689514839090407
10000,45,44014,0.16208553267642856
10000,46,44014,0.18283332791179419
10000,46,44014,0.19463983830064535
10000,46,44014,0.1976519483141601
10000,46,44014,0.21849480690434575
10000,46,44014,0.17416895972564816
10000,47,44014,0.07817156473174691
10000,47,44014,0.26805172534659505
10000,47,44014,0.25890708481892943
10000,47,44014,0.20557088125497103
10000,47,44014,0.18630341487005353
10000,48,44014,0.24708170862868428
10000,48,44014,0.16017434699460864
10000,48,44014,0.23425523191690445
10000,48,44014,0.20230644196271896
10000,48,44014,0.22842552000656724
10000,49,44014,0.2075368817895651
10000,49,44014,0.18631131062284112
10000,49,44014,0.14485086873173714
10000,49,44014,0.1920157098211348
10000,49,44014,0.24151645880192518
10000,50,44014,0.08036308409646153
10000,50,44014,0.1873519578948617
10000,50,44014,0.24196651205420494
10000,50,44014,0.08310655318200588
10000,50,44014,0.2113066609017551
10000,51,44014,0.1300141648389399
10000,51,44014,0.13174397870898247
10000,51,44014,0.16937446407973766
10000,51,44014,0.1734998719766736
10000,51,44014,0.1856508399359882
10000,52,44014,0.18652356276288629
10000,52,44014,0.1349922358058393
10000,52,44014,0.0715493056923151
10000,52,44014,0.07006797520443797
10000,52,44014,0.07186707202345133
10000,53,44014,0.09578684717416763
10000,53,44014,0.1186338309198618
10000,53,44014,0.1556768878363073
10000,53,44014,0.06946385279297829
10000,53,44014,0.09553801408037543
10000,54,44014,0.06877965619787574
10000,54,44014,0.06936992006376386
10000,54,44014,0.06899053603410721
10000,54,44014,0.06949299992993474
10000,54,44014,0.07225294038653374
10000,55,44014,0.08250401401892304
10000,55,44014,0.07190703880041838
10000,55,44014,0.06990747293457389
10000,55,44014,0.06983300810679793
10000,55,44014,0.0766713572666049
10000,56,44014,0.09638239163905382
10000,56,44014,0.07009400520473719
10000,56,44014,0.07739904709160328
10000,56,44014,0.07272300077602267
10000,56,44014,0.08278985880315304
10000,57,44014,0.071104452945292
10000,57,44014,0.10604803962633014
10000,57,44014,0.201928508002311
10000,57,44014,0.06992115033790469
10000,57,44014,0.06928957533091307
10000,58,44014,0.10949078621342778
10000,58,44014,0.0687641161493957
10000,58,44014,0.06992898508906364
10000,58,44014,0.06844217190518975
10000,58,44014,0.06862794188782573
10000,59,44014,0.0698183299973607
10000,59,44014,0.14246917190030217
10000,59,44014,0.13609201880171895
10000,59,44014,0.13523140968754888
10000,59,44014,0.06929350178688765
10000,60,44014,0.0703057050704956
10000,60,44014,0.06992440577596426
10000,60,44014,0.06823800597339869
10000,60,44014,0.07125022634863853
10000,60,44014,0.13463832903653383
10000,61,44014,0.07958570588380098
10000,61,44014,0.06821822794154286
10000,61,44014,0.19070307491347194
10000,61,44014,0.07005342561751604
10000,61,44014,0.14636749029159546
10000,62,44014,0.07088209269568324
10000,62,44014,0.09576729778200388
10000,62,44014,0.07048860983923078
10000,62,44014,0.1541262618266046
10000,62,44014,0.07150084199383855
10000,63,44014,0.0690727150067687
10000,63,44014,0.06945409439504147
10000,63,44014,0.06975323427468538
10000,63,44014,0.13305989932268858
10000,63,44014,0.3342483132146299
10000,64,44014,0.07030982291325927
10000,64,44014,0.08232470694929361
10000,64,44014,0.07235345477238297
10000,64,44014,0.15021550003439188
10000,64,44014,0.145855275914073
10000,65,44014,0.134603101760149
10000,65,44014,0.10762501694262028
10000,65,44014,0.10754800867289305
10000,65,44014,0.07176997372880578
10000,65,44014,0.2747422060929239
10000,66,44014,0.2617657477967441
10000,66,44014,0.14599652122706175
10000,66,44014,0.06953201536089182
10000,66,44014,0.08364506624639034
10000,66,44014,0.06962549593299627
10000,67,44014,0.16256891982629895
10000,67,44014,0.22263122629374266
10000,67,44014,0.18730613868683577
10000,67,44014,0.07008540770038962
10000,67,44014,0.13489852380007505
10000,68,44014,0.08364685997366905
10000,68,44014,0.1671035117469728
10000,68,44014,0.0695374459028244
10000,68,44014,0.08538100309669971
10000,68,44014,0.07118945801630616
10000,69,44014,0.06957236304879189
10000,69,44014,0.13613957120105624
10000,69,44014,0.13414271920919418
10000,69,44014,0.13413518480956554
10000,69,44014,0.14724875800311565
10000,70,44014,0.08427828410640359
10000,70,44014,0.07012455398216844
10000,70,44014,0.15267908573150635
10000,70,44014,0.07033656490966678
10000,70,44014,0.07185918698087335
10000,71,44014,0.16916193207725883
10000,71,44014,0.11738732503727078
10000,71,44014,0.17793150432407856
10000,71,44014,0.07194943213835359
10000,71,44014,0.12698236713185906
10000,72,44014,0.1348808198235929
10000,72,44014,0.06914581684395671
10000,72,44014,0.07445216365158558
10000,72,44014,0.22801706800237298
10000,72,44014,0.06828923616558313
10000,73,44014,0.06986674387007952
10000,73,44014,0.13355721393600106
10000,73,44014,0.06969984015449882
10000,73,44014,0.06834151688963175
10000,73,44014,0.07180700590834022
10000,74,44014,0.14961595693603158
10000,74,44014,0.135238875169307
10000,74,44014,0.08257279777899384
10000,74,44014,0.0694469497539103
10000,74,44014,0.1497248588129878
10000,75,44014,0.13391921622678638
10000,75,44014,0.07221365394070745
10000,75,44014,0.14865144807845354
10000,75,44014,0.2259762822650373
10000,75,44014,0.07193154701963067
10000,76,44014,0.07153924694284797
10000,76,44014,0.151025400031358
10000,76,44014,0.2134965262375772
10000,76,44014,0.1350374729372561
10000,76,44014,0.07075222115963697
10000,77,44014,0.07240394316613674
10000,77,44014,0.07003030180931091
10000,77,44014,0.14229045575484633
10000,77,44014,0.06935282796621323
10000,77,44014,0.16291465098038316
10000,78,44014,0.13133931392803788
10000,78,44014,0.0687616509385407
10000,78,44014,0.1781980819068849
10000,78,44014,0.07230330724269152
10000,78,44014,0.07075671013444662
10000,79,44014,0.07059741066768765
10000,79,44014,0.21351213660091162
10000,79,44014,0.18758676294237375
10000,79,44014,0.20475720195099711
10000,79,44014,0.235964666120708
10000,80,44014,0.17077908804640174
10000,80,44014,0.155064279679209
10000,80,44014,0.0696460260078311
10000,80,44014,0.08298670081421733
10000,80,44014,0.21622058795765042
10000,81,44014,0.06808495940640569
10000,81,44014,0.15929251816123724
10000,81,44014,0.14502858417108655
10000,81,44014,0.19591720402240753
10000,81,44014,0.07058219099417329
10000,82,44014,0.0693458840250969
10000,82,44014,0.14731559762731194
10000,82,44014,0.06856063241139054
10000,82,44014,0.13678693491965532
10000,82,44014,0.13195683201774955
10000,83,44014,0.07203599018976092
10000,83,44014,0.14821438118815422
10000,83,44014,0.1366889663040638
10000,83,44014,0.17711341893300414
10000,83,44014,0.20824722899124026
10000,84,44014,0.20015573222190142
10000,84,44014,0.12158360984176397
10000,84,44014,0.15944224828854203
10000,84,44014,0.16358520137146115
10000,84,44014,0.0720906057395041
10000,85,44014,0.06992794293910265
10000,85,44014,0.1350056417286396
10000,85,44014,0.20316640892997384
10000,85,44014,0.12218314316123724
10000,85,44014,0.2117428658530116
10000,86,44014,0.13477952405810356
10000,86,44014,0.07205613935366273
10000,86,44014,0.06918824883177876
10000,86,44014,0.16454902989789844
10000,86,44014,0.07049534330144525
10000,87,44014,0.07163627399131656
10000,87,44014,0.07002524100244045
10000,87,44014,0.08160565281286836
10000,87,44014,0.07241625711321831
10000,87,44014,0.06960092904046178
10000,88,44014,0.18699226109310985
10000,88,44014,0.08224252797663212
10000,88,44014,0.1489649349823594
10000,88,44014,0.07228463189676404
10000,88,44014,0.18677412765100598
10000,89,44014,0.22895036730915308
10000,89,44014,0.15191050618886948
10000,89,44014,0.21611241763457656
10000,89,44014,0.0713633862324059
10000,89,44014,0.07185770384967327
10000,90,44014,0.09119571465998888
10000,90,44014,0.19574011070653796
10000,90,44014,0.16982941702008247
10000,90,44014,0.21709065418690443
10000,90,44014,0.19405950279906392
10000,91,44014,0.15743370400741696
10000,91,44014,0.13381393114104867
10000,91,44014,0.16965230274945498
10000,91,44014,0.1478768358938396
10000,91,44014,0.06930801970884204
10000,92,44014,0.21367932111024857
10000,92,44014,0.18665772210806608
10000,92,44014,0.212690653745085
10000,92,44014,0.20841683819890022
10000,92,44014,0.13463689712807536
10000,93,44014,0.2364646759815514
10000,93,44014,0.1350985816679895
10000,93,44014,0.23598854197189212
10000,93,44014,0.2271160907112062
10000,93,44014,0.15726188104599714
10000,94,44014,0.2174047026783228
10000,94,44014,0.07015141611918807
10000,94,44014,0.13562957104295492
10000,94,44014,0.08154476387426257
10000,94,44014,0.15972701087594032
10000,95,44014,0.10686957417055964
10000,95,44014,0.06898517487570643
10000,95,44014,0.21738339122384787
10000,95,44014,0.24788078805431724
10000,95,44014,0.07023843424394727
10000,96,44014,0.17700118105858564
10000,96,44014,0.2792884400114417
10000,96,44014,0.21375876478850842
10000,96,44014,0.07272288203239441
10000,96,44014,0.11068522091954947
10000,97,44014,0.21747297514230013
10000,97,44014,0.19746660813689232
10000,97,44014,0.2138111861422658
10000,97,44014,0.2347017778083682
10000,97,44014,0.20544164907187223
10000,98,44014,0.2974401619285345
10000,98,44014,0.15054695261642337
10000,98,44014,0.12193603301420808
10000,98,44014,0.07070131180807948
10000,98,44014,0.1469562011770904
10000,99,44014,0.14788771700114012
10000,99,44014,0.1556412586942315
10000,99,44014,0.13731972919777036
10000,99,44014,0.135023295879364
10000,99,44014,0.19612689083442092
10000,100,44014,0.23553803889080882
10000,100,44014,0.2156951492652297
10000,100,44014,0.1565599599853158
10000,100,44014,0.1345712300390005
10000,100,44014,0.1186085119843483
10000,101,44014,0.06921566231176257
10000,101,44014,0.10773304710164666
10000,101,44014,0.20263800397515297
10000,101,44014,0.08983691083267331
10000,101,44014,0.0973340873606503
10000,102,44014,0.16850085090845823
10000,102,44014,0.2433297848328948
10000,102,44014,0.13465762697160244
10000,102,44014,0.06981001421809196
10000,102,44014,0.2569253440015018
10000,103,44014,0.19324102625250816
10000,103,44014,0.11588480183854699
10000,103,44014,0.04639702197164297
10000,103,44014,0.27643677219748497
10000,103,44014,0.2301600920036435
10000,104,44014,0.17763057118281722
10000,104,44014,0.1855332632549107
10000,104,44014,0.07253159116953611
10000,104,44014,0.13367055356502533
10000,104,44014,0.0720557477325201
10000,105,44014,0.095684087369591
10000,105,44014,0.071665792260319
10000,105,44014,0.06981112575158477
10000,105,44014,0.15036104200407863
10000,105,44014,0.13430480286478996
10000,106,44014,0.15345584182068706
10000,106,44014,0.1628170618787408
10000,106,44014,0.20399879198521376
10000,106,44014,0.1337413010187447
10000,106,44014,0.13709707697853446
10000,107,44014,0.07276333030313253
10000,107,44014,0.07127081602811813
10000,107,44014,0.1373233157210052
10000,107,44014,0.18477509170770645
10000,107,44014,0.13534844620153308
10000,108,44014,0.10885467194020748
10000,108,44014,0.1981302252970636
10000,108,44014,0.06959517812356353
10000,108,44014,0.07233280502259731
10000,108,44014,0.20241143461316824
10000,109,44014,0.24969951389357448
10000,109,44014,0.07096824003383517
10000,109,44014,0.07080878969281912
10000,109,44014,0.12455077329650521
10000,109,44014,0.06842971779406071
10000,110,44014,0.11936204321682453
10000,110,44014,0.13866175012663007
10000,110,44014,0.06906702416017652
10000,110,44014,0.18956992821767926
10000,110,44014,0.17353999987244606
10000,111,44014,0.1341112582013011
10000,111,44014,0.1636637430638075
10000,111,44014,0.21602479834109545
10000,111,44014,0.11913572484627366
10000,111,44014,0.1348216151818633
10000,112,44014,0.07052960898727179
10000,112,44014,0.21803020499646664
10000,112,44014,0.06928764190524817
10000,112,44014,0.13024185597896576
10000,112,44014,0.13540823198854923
10000,113,44014,0.17815730208531022
10000,113,44014,0.20670361584052444
10000,113,44014,0.1550949397496879
10000,113,44014,0.12607986712828279
10000,113,44014,0.07194337109103799
10000,114,44014,0.08560734195634723
10000,114,44014,0.13731160294264555
10000,114,44014,0.17522630980238318
10000,114,44014,0.0696481610648334
10000,114,44014,0.07254795217886567
10000,115,44014,0.2721162149682641
10000,115,44014,0.1347649348899722
10000,115,44014,0.09627236798405647
10000,115,44014,0.073404252063483
10000,115,44014,0.25394961424171925
10000,116,44014,0.23769025225192308
10000,116,44014,0.20277063129469752
10000,116,44014,0.14816555613651872
10000,116,44014,0.07232943829149008
10000,116,44014,0.16868588887155056
10000,117,44014,0.12325275642797351
10000,117,44014,0.13455551024526358
10000,117,44014,0.07079549506306648
10000,117,44014,0.19971647998318076
10000,117,44014,0.1002341490238905
10000,118,44014,0.13361608888953924
10000,118,44014,0.07072409568354487
10000,118,44014,0.22759024007245898
10000,118,44014,0.11017664521932602
10000,118,44014,0.19168678298592567
10000,119,44014,0.21358422562479973
10000,119,44014,0.18548361584544182
10000,119,44014,0.1819073515944183
10000,119,44014,0.0723432949744165
10000,119,44014,0.18536089826375246
10000,120,44014,0.20241545187309384
10000,120,44014,0.26213147724047303
10000,120,44014,0.1808318765833974
10000,120,44014,0.1341523672454059
10000,120,44014,0.19694636901840568
10000,121,44014,0.0715565299615264
10000,121,44014,0.12260454893112183
10000,121,44014,0.07202082965523005
10000,121,44014,0.13421750394627452
10000,121,44014,0.13668531831353903
10000,122,44014,0.11714432388544083
10000,122,44014,0.14690424967557192
10000,122,44014,0.15163129521533847
10000,122,44014,0.09646505210548639
10000,122,44014,0.13453883724287152
10000,123,44014,0.279976864811033
10000,123,44014,0.13514001201838255
10000,123,44014,0.22353205177932978
10000,123,44014,0.15027864184230566
10000,123,44014,0.10796210076659918
10000,124,44014,0.06930272001773119
10000,124,44014,0.19515966484323144
10000,124,44014,0.07027444476261735
10000,124,44014,0.1646990403532982
10000,124,44014,0.1350945238955319
10000,125,44014,0.1483880472369492
10000,125,44014,0.18491391092538834
10000,125,44014,0.1689830361865461
10000,125,44014,0.11698654666543007
10000,125,44014,0.09745784616097808
10000,126,44014,0.24507987825199962
10000,126,44014,0.07018432021141052
10000,126,44014,0.13789542391896248
10000,126,44014,0.15075871301814914
10000,126,44014,0.06971070216968656
10000,127,44014,0.1360711781308055
10000,127,44014,0.19807594968006015
10000,127,44014,0.21994756301864982
10000,127,44014,0.07140437513589859
10000,127,44014,0.23202888621017337
100000,1,476396,2.0465200571343303
100000,1,476396,2.218570780940354
100000,1,476396,1.830865035764873
100000,1,476396,1.3061001291498542
100000,1,476396,1.9939338159747422
100000,2,476396,1.649270921945572
100000,2,476396,2.245709274895489
100000,2,476396,1.147351745981723
100000,2,476396,1.2005428201518953
100000,2,476396,2.0268678069114685
100000,3,476396,1.0712409070692956
100000,3,476396,1.356568494811654
100000,3,476396,1.982739263214171
100000,3,476396,1.7320822919718921
100000,3,476396,1.7421598490327597
100000,4,476396,0.9065470667555928
100000,4,476396,1.3956981478258967
100000,4,476396,1.1971588097512722
100000,4,476396,1.5011993567459285
100000,4,476396,1.6632971749641001
100000,5,476396,0.884394399356097
100000,5,476396,1.8010242227464914
100000,5,476396,1.134152005892247
100000,5,476396,1.0290378662757576
100000,5,476396,1.2043828559108078
100000,6,476396,0.9473252361640334
100000,6,476396,1.1258429260924459
100000,6,476396,1.479217350948602
100000,6,476396,1.7571040131151676
100000,6,476396,0.8518453240394592
100000,7,476396,1.5394509779289365
100000,7,476396,1.6232105372473598
100000,7,476396,0.9214362031780183
100000,7,476396,1.4496583030559123
100000,7,476396,1.8052729899063706
100000,8,476396,1.0997544480487704
100000,8,476396,1.9166852398775518
100000,8,476396,1.5994277778081596
100000,8,476396,1.6694914042018354
100000,8,476396,0.8903660061769187
100000,9,476396,1.1127172992564738
100000,9,476396,1.8148797559551895
100000,9,476396,1.7276992741972208
100000,9,476396,1.9462986439466476
100000,9,476396,0.9525001780129969
100000,10,476396,2.2476548473350704
100000,10,476396,0.9465061770752072
100000,10,476396,1.84003974404186
100000,10,476396,1.6439520386047661
100000,10,476396,1.2677439958788455
100000,11,476396,1.0610914188437164
100000,11,476396,1.8698059641756117
100000,11,476396,1.7076412360183895
100000,11,476396,1.382825210224837
100000,11,476396,1.5559297259896994
100000,12,476396,0.9351001139730215
100000,12,476396,1.185419109184295
100000,12,476396,0.9461411000229418
100000,12,476396,0.9892169325612485
100000,12,476396,1.363619594834745
100000,13,476396,1.7547836038284004
100000,13,476396,2.1982474788092077
100000,13,476396,1.3947004731744528
100000,13,476396,1.292780897114426
100000,13,476396,1.4806554387323558
100000,14,476396,1.717842424288392
100000,14,476396,1.3682479276321828
100000,14,476396,1.0367948040366173
100000,14,476396,1.7584113371558487
100000,14,476396,1.9320331458002329
100000,15,476396,1.7796887778677046
100000,15,476396,1.6972082699649036
100000,15,476396,1.7197555536404252
100000,15,476396,1.5289874318987131
100000,15,476396,1.8676642309874296
100000,16,476396,1.4815218392759562
100000,16,476396,1.943013344425708
100000,16,476396,1.7018910478800535
100000,16,476396,1.056533932685852
100000,16,476396,1.4647880657576025
100000,17,476396,1.9592896699905396
100000,17,476396,1.6754513988271356
100000,17,476396,1.2376042031683028
100000,17,476396,2.0628042686730623
100000,17,476396,1.5015280051156878
100000,18,476396,1.4878961760550737
100000,18,476396,1.1554766991175711
100000,18,476396,1.2065367521718144
100000,18,476396,0.9406789690256119
100000,18,476396,1.8357198489829898
100000,19,476396,2.0296551208011806
100000,19,476396,1.110399013850838
100000,19,476396,2.0369300949387252
100000,19,476396,1.6229104651138186
100000,19,476396,1.5759542589075863
100000,20,476396,1.6953231650404632
100000,20,476396,1.163297742139548
100000,20,476396,1.2006588648073375
100000,20,476396,0.9148554350249469
100000,20,476396,1.647888951934874
100000,21,476396,2.179914676118642
100000,21,476396,1.4491899251006544
100000,21,476396,1.4864163771271706
100000,21,476396,1.886158486828208
100000,21,476396,1.6521296738646924
100000,22,476396,2.059935457073152
100000,22,476396,1.763215231243521
100000,22,476396,1.954383387695998
100000,22,476396,2.1037295418791473
100000,22,476396,2.0081600970588624
100000,23,476396,1.7575173140503466
100000,23,476396,1.556505042128265
100000,23,476396,1.424214613623917
100000,23,476396,1.8157210960052907
100000,23,476396,1.2136258850805461
100000,24,476396,1.7913449672050774
100000,24,476396,0.9892325331456959
100000,24,476396,2.114028208889067
100000,24,476396,2.019036944024265
100000,24,476396,1.197365579660982
100000,25,476396,1.9680292531847954
100000,25,476396,1.3439769130200148
100000,25,476396,1.203501395881176
100000,25,476396,1.3353273230604827
100000,25,476396,1.8909573913551867
100000,26,476396,1.8657976021058857
100000,26,476396,1.5180877703242004
100000,26,476396,1.679285722784698
100000,26,476396,1.8240663758479059
100000,26,476396,1.3433052110485733
100000,27,476396,0.9567993530072272
100000,27,476396,2.240315116941929
100000,27,476396,1.385174865834415
100000,27,476396,1.5520678889006376
100000,27,476396,1.659603944979608
100000,28,476396,1.5745890121906996
100000,28,476396,2.1190122622065246
100000,28,476396,1.7350672287866473
100000,28,476396,1.354226433672011
100000,28,476396,1.6375140682794154
100000,29,476396,1.6280977022834122
100000,29,476396,1.8195658209733665
100000,29,476396,1.4748965138569474
100000,29,476396,1.7533997199498117
100000,29,476396,1.3891024896875024
100000,30,476396,1.793741273228079
100000,30,476396,1.7752447333186865
100000,30,476396,1.5525259068235755
100000,30,476396,1.3164744330570102
100000,30,476396,2.0874343290925026
100000,31,476396,1.7331017181277275
100000,31,476396,1.9232392073608935
100000,31,476396,1.3823551191017032
100000,31,476396,1.6752296183258295
100000,31,476396,1.9750137450173497
100000,32,476396,1.8680395786650479
100000,32,476396,1.3392274151556194
100000,32,476396,1.8126612938940525
100000,32,476396,1.592113136779517
100000,32,476396,1.3877676730044186
100000,33,476396,1.8026657947339118
100000,33,476396,1.0281969257630408
100000,33,476396,1.0644010258838534
100000,33,476396,1.4665138311684132
100000,33,476396,1.7223693407140672
100000,34,476396,2.1436721300706267
100000,34,476396,1.889855083078146
100000,34,476396,0.9962498182430863
100000,34,476396,1.5266598998568952
100000,34,476396,1.748741639778018
100000,35,476396,1.8819662490859628
100000,35,476396,2.3092828979715705
100000,35,476396,1.6971307089552283
100000,35,476396,2.0136753702536225
100000,35,476396,1.2692703548818827
100000,36,476396,1.8027628236450255
100000,36,476396,1.6949796192348003
100000,36,476396,1.2960279933176935
100000,36,476396,0.955048639792949
100000,36,476396,1.6601525777950883
100000,37,476396,1.794211234897375
100000,37,476396,1.6152369077317417
100000,37,476396,1.710813907906413
100000,37,476396,1.6852746536023915
100000,37,476396,1.0022767926566303
100000,38,476396,0.944959107786417
100000,38,476396,1.0475580305792391
100000,38,476396,1.7785464036278427
100000,38,476396,2.1306368680670857
100000,38,476396,1.2183005679398775
100000,39,476396,1.3782508517615497
100000,39,476396,1.7900275830179453
100000,39,476396,1.781096186954528
100000,39,476396,1.2573674689047039
100000,39,476396,1.4783838940784335
100000,40,476396,2.1317802048288286
100000,40,476396,1.7058843509294093
100000,40,476396,1.5950199626386166
100000,40,476396,1.4963382841087878
100000,40,476396,1.3976514749228954
100000,41,476396,1.951953626703471
100000,41,476396,1.8578365766443312
100000,41,476396,1.632730783894658
100000,41,476396,1.3280468489974737
100000,41,476396,1.9270378220826387
100000,42,476396,1.4389076097868383
100000,42,476396,2.0220506070181727
100000,42,476396,1.7091046036221087
100000,42,476396,0.8897171579301357
100000,42,476396,1.8208265737630427
100000,43,476396,1.6971196178346872
100000,43,476396,1.736309567000717
100000,43,476396,2.2659407388418913
100000,43,476396,1.6113617247901857
100000,43,476396,2.1870667822659016
100000,44,476396,1.8124417988583446
100000,44,476396,2.208979635965079
100000,44,476396,1.3255371530540287
100000,44,476396,2.227699900045991
100000,44,476396,2.0521394722163677
100000,45,476396,2.2709525860846043
100000,45,476396,1.8827443970367312
100000,45,476396,1.7483364352956414
100000,45,476396,1.9780582170933485
100000,45,476396,2.0769706130959094
100000,46,476396,2.0204139039851725
100000,46,476396,1.226820106152445
100000,46,476396,2.0459731672890484
100000,46,476396,1.5584019888192415
100000,46,476396,1.584404752124101
100000,47,476396,1.7517096740193665
100000,47,476396,1.8516843896359205
100000,47,476396,1.4057246968150139
100000,47,476396,1.2481270250864327
100000,47,476396,1.8762412699870765
100000,48,476396,1.6693104929290712
100000,48,476396,1.0860385564155877
100000,48,476396,1.582055578008294
100000,48,476396,1.6674491949379444
100000,48,476396,1.8533409819938242
100000,49,476396,1.7040508459322155
100000,49,476396,1.5708089843392372
100000,49,476396,1.7488649389706552
100000,49,476396,1.5932578761130571
100000,49,476396,2.206239864230156
100000,50,476396,1.9741099919192493
100000,50,476396,1.768891074694693
100000,50,476396,2.034365232102573
100000,50,476396,1.2924998123198748
100000,50,476396,1.4537424999289215
100000,51,476396,2.3051065313629806
100000,51,476396,1.780547303147614
100000,51,476396,1.9674012861214578
100000,51,476396,2.142309137620032
100000,51,476396,1.8577893762849271
100000,52,476396,1.2723998427391052
100000,52,476396,0.988098484929651
100000,52,476396,0.7716221921145916
100000,52,476396,1.5968033098615706
100000,52,476396,1.8969891341403127
100000,53,476396,0.7613598350435495
100000,53,476396,1.1472896658815444
100000,53,476396,1.4920878428965807
100000,53,476396,1.2098592519760132
100000,53,476396,0.9057998680509627
100000,54,476396,1.8172462126240134
100000,54,476396,0.9311833698302507
100000,54,476396,1.1916476148180664
100000,54,476396,1.006551189813763
100000,54,476396,1.0368394213728607
100000,55,476396,1.5691557582467794
100000,55,476396,1.6610281057655811
100000,55,476396,0.8536212267354131
100000,55,476396,1.6900170780718327
100000,55,476396,1.4333919258788228
100000,56,476396,1.2417951780371368
100000,56,476396,0.9591557118110359
100000,56,476396,2.1519235176965594
100000,56,476396,1.2464010580442846
100000,56,476396,1.4856168674305081
100000,57,476396,1.6591743216849864
100000,57,476396,1.739380150102079
100000,57,476396,1.9810234061442316
100000,57,476396,1.826790267135948
100000,57,476396,1.1640018071047962
100000,58,476396,1.615935752633959
100000,58,476396,0.8097384092397988
100000,58,476396,1.0781373269855976
100000,58,476396,1.5988482842221856
100000,58,476396,1.3550304928794503
100000,59,476396,1.958363032899797
100000,59,476396,1.7882230351679027
100000,59,476396,1.5255766389891505
100000,59,476396,1.3480952167883515
100000,59,476396,1.5129152219742537
100000,60,476396,1.258060172200203
100000,60,476396,1.7394595840014517
100000,60,476396,1.4388409899547696
100000,60,476396,1.8916728077456355
100000,60,476396,1.5319538130424917
100000,61,476396,0.9096893579699099
100000,61,476396,1.9147419529035687
100000,61,476396,1.8618588149547577
100000,61,476396,1.2989463596604764
100000,61,476396,1.8574619120918214
100000,62,476396,0.8179207323119044
100000,62,476396,1.9152277349494398
100000,62,476396,1.7210075911134481
100000,62,476396,0.962116512004286
100000,62,476396,1.4240919961594045
100000,63,476396,1.8373250509612262
100000,63,476396,1.7556511857546866
100000,63,476396,1.1063809939660132
100000,63,476396,1.5562743148766458
100000,63,476396,1.7261266061104834
100000,64,476396,1.0889271148480475
100000,64,476396,1.5957929412834346
100000,64,476396,1.3004970159381628
100000,64,476396,0.8997202119790018
100000,64,476396,1.7917703120037913
100000,65,476396,1.1852002847008407
100000,65,476396,1.3422505459748209
100000,65,476396,1.9174864441156387
100000,65,476396,1.5463434210978448
100000,65,476396,1.1485033789649606
100000,66,476396,2.0176780810579658
100000,66,476396,0.9147264338098466
100000,66,476396,1.5508547872304916
100000,66,476396,1.6185072790831327
100000,66,476396,1.5117477192543447
100000,67,476396,1.141107830684632
100000,67,476396,1.2622373411431909
100000,67,476396,1.9281165222637355
100000,67,476396,1.6134575982578099
100000,67,476396,0.949600996915251
100000,68,476396,1.2077595619484782
100000,68,476396,1.5019270381890237
100000,68,476396,1.6437004320323467
100000,68,476396,1.9663201901130378
100000,68,476396,1.3478413950651884
100000,69,476396,0.8049713671207428
100000,69,476396,1.5282401540316641
100000,69,476396,1.821404925081879
100000,69,476396,2.212052253074944
100000,69,476396,1.2156272754073143
100000,70,476396,1.3304150998592377
100000,70,476396,1.8155529000796378
100000,70,476396,1.5923512689769268
100000,70,476396,1.1441848268732429
100000,70,476396,1.6714909397996962
100000,71,476396,0.9060988081619143
100000,71,476396,1.1087697860784829
100000,71,476396,0.9656913820654154
100000,71,476396,1.826949665788561
100000,71,476396,1.261075648944825
100000,72,476396,1.439352191053331
100000,72,476396,1.2799707208760083
100000,72,476396,1.7412582617253065
100000,72,476396,1.9831845662556589
100000,72,476396,1.7513690339401364
100000,73,476396,1.4106549052521586
100000,73,476396,0.9386529419571161
100000,73,476396,1.49050759896636
100000,73,476396,1.02207694016397
100000,73,476396,0.7708404147997499
100000,74,476396,1.823331531137228
100000,74,476396,1.6472525880672038
100000,74,476396,1.8958321623504162
100000,74,476396,1.0765330968424678
100000,74,476396,1.6269539347849786
100000,75,476396,0.7526468732394278
100000,75,476396,0.9530988289043307
