n,s,trial,n_compares,time_taken_ms
1000,427,7,65431,39
1000,427,8,65285,39
1000,427,9,65697,39
1000,427,10,64865,39
1000,427,11,67041,40
1000,427,12,66422,40
1000,427,13,67064,40
1000,427,14,67222,40
1000,427,15,62269,38
1000,427,16,65729,40
1000,427,17,67608,41
1000,427,18,65842,40
1000,427,19,65589,39
1000,427,20,65739,43
1000,427,21,64263,44
1000,427,22,66591,45
1000,427,23,64527,39
1000,427,24,62611,38
1000,427,25,67017,40
1000,427,26,65227,39
1000,427,27,64819,40
1000,427,28,62548,38
1000,427,29,64147,39
1000,428,0,63372,39
1000,428,1,65515,39
1000,428,2,65731,40
1000,428,3,65194,40
1000,428,4,65187,39
1000,428,5,68159,45
1000,428,6,64817,40
1000,428,7,65431,39
1000,428,8,65285,40
1000,428,9,65697,40
1000,428,10,64865,40
1000,428,11,67041,40
1000,428,12,66422,40
1000,428,13,67064,40
1000,428,14,67222,40
1000,428,15,62269,38
1000,428,16,65729,40
1000,428,17,67608,41
1000,428,18,65842,40
1000,428,19,65589,40
1000,428,20,65739,40
1000,428,21,64263,39
1000,428,22,66591,40
1000,428,23,64527,39
1000,428,24,62611,43
1000,428,25,67017,40
1000,428,26,65227,39
1000,428,27,64819,39
1000,428,28,62548,38
1000,428,29,64147,39
1000,429,0,63372,39
1000,429,1,65515,40
1000,429,2,65731,40
1000,429,3,65194,39
1000,429,4,65187,39
1000,429,5,68159,41
1000,429,6,64817,39
1000,429,7,65431,40
1000,429,8,65285,39
1000,429,9,65697,40
1000,429,10,64865,39
1000,429,11,67041,40
1000,429,12,66422,40
1000,429,13,67064,44
1000,429,14,67222,40
1000,429,15,62269,38
1000,429,16,65729,39
1000,429,17,67608,41
1000,429,18,65842,40
1000,429,19,65589,40
1000,429,20,65739,40
1000,429,21,64263,39
1000,429,22,66591,40
1000,429,23,64527,39
1000,429,24,62611,41
1000,429,25,67017,49
1000,429,26,65227,50
1000,429,27,64819,39
1000,429,28,62548,41
1000,429,29,64147,41
1000,430,0,63372,43
1000,430,1,65515,52
1000,430,2,65731,50
1000,430,3,65194,43
1000,430,4,65187,42
1000,430,5,68159,44
1000,430,6,64817,44
1000,430,7,65431,43
1000,430,8,65285,42
1000,430,9,65697,48
1000,430,10,64865,55
1000,430,11,67041,43
1000,430,12,66422,42
1000,430,13,67064,44
1000,430,14,67222,45
1000,430,15,62269,42
1000,430,16,65729,39
1000,430,17,67608,41
1000,430,18,65842,40
1000,430,19,65589,43
1000,430,20,65739,40
1000,430,21,64263,39
1000,430,22,66591,40
1000,430,23,64527,39
1000,430,24,62611,38
1000,430,25,67017,40
1000,430,26,65227,39
1000,430,27,64819,39
1000,430,28,62548,38
1000,430,29,64147,39
1000,431,0,63372,38
1000,431,1,65515,39
1000,431,2,65731,40
1000,431,3,65194,40
1000,431,4,65187,40
1000,431,5,68159,41
1000,431,6,64817,39
1000,431,7,65431,40
1000,431,8,65285,49
1000,431,9,65697,39
1000,431,10,64865,39
1000,431,11,67041,40
1000,431,12,66422,40
1000,431,13,67064,40
1000,431,14,67222,41
1000,431,15,62269,38
1000,431,16,65729,40
1000,431,17,67608,41
1000,431,18,65842,40
1000,431,19,65589,40
1000,431,20,65739,40
1000,431,21,64263,39
1000,431,22,66591,40
1000,431,23,64527,39
1000,431,24,62611,38
1000,431,25,67017,40
1000,431,26,65227,39
1000,431,27,64819,87
1000,431,28,62548,38
1000,431,29,64147,39
1000,432,0,63372,39
1000,432,1,65515,40
1000,432,2,65731,40
1000,432,3,65194,39
1000,432,4,65187,39
1000,432,5,68159,41
1000,432,6,64817,39
1000,432,7,65431,40
1000,432,8,65285,40
1000,432,9,65697,40
1000,432,10,64865,39
1000,432,11,67041,40
1000,432,12,66422,40
1000,432,13,67064,40
1000,432,14,67222,40
1000,432,15,62269,50
1000,432,16,65729,40
1000,432,17,67608,40
1000,432,18,65842,39
1000,432,19,65589,40
1000,432,20,65739,40
1000,432,21,64263,39
1000,432,22,66591,40
1000,432,23,64527,39
1000,432,24,62611,38
1000,432,25,67017,41
1000,432,26,65227,39
1000,432,27,64819,39
1000,432,28,62548,38
1000,432,29,64147,39
1000,433,0,63372,38
1000,433,1,65515,39
1000,433,2,65731,40
1000,433,3,65194,39
1000,433,4,65187,44
1000,433,5,68159,41
1000,433,6,64817,39
1000,433,7,65431,39
1000,433,8,65285,39
1000,433,9,65697,39
1000,433,10,64865,39
1000,433,11,67041,46
1000,433,12,66422,44
1000,433,13,67064,45
1000,433,14,67222,48
1000,433,15,62269,38
1000,433,16,65729,40
1000,433,17,67608,41
1000,433,18,65842,40
1000,433,19,65589,40
1000,433,20,65739,40
1000,433,21,64263,39
1000,433,22,66591,47
1000,433,23,64527,39
1000,433,24,62611,38
1000,433,25,67017,41
1000,433,26,65227,40
1000,433,27,64819,39
1000,433,28,62548,38
1000,433,29,64147,39
1000,434,0,63372,39
1000,434,1,65515,40
1000,434,2,65731,40
1000,434,3,65194,40
1000,434,4,65187,39
1000,434,5,68159,41
1000,434,6,64817,40
1000,434,7,65431,40
1000,434,8,65285,40
1000,434,9,65697,40
1000,434,10,64865,40
1000,434,11,67041,41
1000,434,12,66422,40
1000,434,13,67064,40
1000,434,14,67222,40
1000,434,15,62269,38
1000,434,16,65729,40
1000,434,17,67608,41
1000,434,18,65842,39
1000,434,19,65589,40
1000,434,20,65739,40
1000,434,21,64263,39
1000,434,22,66591,40
1000,434,23,64527,39
1000,434,24,62611,38
1000,434,25,67017,41
1000,434,26,65227,40
1000,434,27,64819,39
1000,434,28,62548,38
1000,434,29,64147,39
1000,435,0,63372,39
1000,435,1,65515,43
1000,435,2,65731,40
1000,435,3,65194,39
1000,435,4,65187,39
1000,435,5,68159,41
1000,435,6,64817,40
1000,435,7,65431,40
1000,435,8,65285,39
1000,435,9,65697,39
1000,435,10,64865,39
1000,435,11,67041,40
1000,435,12,66422,40
1000,435,13,67064,40
1000,435,14,67222,40
1000,435,15,62269,38
1000,435,16,65729,39
1000,435,17,67608,41
1000,435,18,65842,40
1000,435,19,65589,40
1000,435,20,65739,42
1000,435,21,64263,39
1000,435,22,66591,40
1000,435,23,64527,39
1000,435,24,62611,38
1000,435,25,67017,40
1000,435,26,65227,39
1000,435,27,64819,39
1000,435,28,62548,38
1000,435,29,64147,39
1000,436,0,63372,39
1000,436,1,65515,48
1000,436,2,65731,40
1000,436,3,65194,39
1000,436,4,65187,39
1000,436,5,68159,41
1000,436,6,64817,39
1000,436,7,65431,40
1000,436,8,65285,40
1000,436,9,65697,44
1000,436,10,64865,39
1000,436,11,67041,41
1000,436,12,66422,40
1000,436,13,67064,40
1000,436,14,67222,41
1000,436,15,62269,38
1000,436,16,65729,40
1000,436,17,67608,41
1000,436,18,65842,40
1000,436,19,65589,40
1000,436,20,65739,40
1000,436,21,64263,39
1000,436,22,66591,40
1000,436,23,64527,39
1000,436,24,62611,38
1000,436,25,67017,40
1000,436,26,65227,40
1000,436,27,64819,44
1000,436,28,62548,38
1000,436,29,64147,39
1000,437,0,63372,39
1000,437,1,65515,40
1000,437,2,65731,40
1000,437,3,65194,39
1000,437,4,65187,39
1000,437,5,68159,41
1000,437,6,64817,39
1000,437,7,65431,40
1000,437,8,65285,40
1000,437,9,65697,39
1000,437,10,64865,39
1000,437,11,67041,40
1000,437,12,66422,40
1000,437,13,67064,40
1000,437,14,67222,40
1000,437,15,62269,38
1000,437,16,65729,45
1000,437,17,67608,41
1000,437,18,65842,40
1000,437,19,65589,40
1000,437,20,65739,40
1000,437,21,64263,39
1000,437,22,66591,40
1000,437,23,64527,39
1000,437,24,62611,38
1000,437,25,67017,41
1000,437,26,65227,39
1000,437,27,64819,39
1000,437,28,62548,38
1000,437,29,64147,39
1000,438,0,63372,39
1000,438,1,65515,40
1000,438,2,65731,40
1000,438,3,65194,40
1000,438,4,65187,40
1000,438,5,68159,45
1000,438,6,64817,40
1000,438,7,65431,40
1000,438,8,65285,40
1000,438,9,65697,40
1000,438,10,64865,39
1000,438,11,67041,40
1000,438,12,66422,40
1000,438,13,67064,40
1000,438,14,67222,40
1000,438,15,62269,38
1000,438,16,65729,40
1000,438,17,67608,41
1000,438,18,65842,40
1000,438,19,65589,40
1000,438,20,65739,40
1000,438,21,64263,39
1000,438,22,66591,40
1000,438,23,64527,39
1000,438,24,62611,39
1000,438,25,67017,40
1000,438,26,65227,40
1000,438,27,64819,40
1000,438,28,62548,38
1000,438,29,64147,39
1000,439,0,63372,39
1000,439,1,65515,39
1000,439,2,65731,40
1000,439,3,65194,41
1000,439,4,65187,40
1000,439,5,68159,41
1000,439,6,64817,40
1000,439,7,65431,40
1000,439,8,65285,40
1000,439,9,65697,39
1000,439,10,64865,40
1000,439,11,67041,41
1000,439,12,66422,40
1000,439,13,67064,50
1000,439,14,67222,40
1000,439,15,62269,38
1000,439,16,65729,40
1000,439,17,67608,41
1000,439,18,65842,40
1000,439,19,65589,40
1000,439,20,65739,40
1000,439,21,64263,39
1000,439,22,66591,40
1000,439,23,64527,39
1000,439,24,62611,38
1000,439,25,67017,40
1000,439,26,65227,40
1000,439,27,64819,39
1000,439,28,62548,38
1000,439,29,64147,39
1000,440,0,63372,39
1000,440,1,65515,39
1000,440,2,65731,44
1000,440,3,65194,40
1000,440,4,65187,39
1000,440,5,68159,41
1000,440,6,64817,40
1000,440,7,65431,39
1000,440,8,65285,39
1000,440,9,65697,40
1000,440,10,64865,39
1000,440,11,67041,40
1000,440,12,66422,40
1000,440,13,67064,40
1000,440,14,67222,41
1000,440,15,62269,39
1000,440,16,65729,40
1000,440,17,67608,41
1000,440,18,65842,39
1000,440,19,65589,40
1000,440,20,65739,40
1000,440,21,64263,40
1000,440,22,66591,40
1000,440,23,64527,39
1000,440,24,62611,38
1000,440,25,67017,41
1000,440,26,65227,39
1000,440,27,64819,39
1000,440,28,62548,38
1000,440,29,64147,39
1000,441,0,63372,39
1000,441,1,65515,40
1000,441,2,65731,40
1000,441,3,65194,40
1000,441,4,65187,39
1000,441,5,68159,41
1000,441,6,64817,39
1000,441,7,65431,39
1000,441,8,65285,40
1000,441,9,65697,40
1000,441,10,64865,40
1000,441,11,67041,40
1000,441,12,66422,40
1000,441,13,67064,40
1000,441,14,67222,40
1000,441,15,62269,38
1000,441,16,65729,40
1000,441,17,67608,41
1000,441,18,65842,40
1000,441,19,65589,40
1000,441,20,65739,40
1000,441,21,64263,39
1000,441,22,66591,40
1000,441,23,64527,39
1000,441,24,62611,38
1000,441,25,67017,40
1000,441,26,65227,39
1000,441,27,64819,39
1000,441,28,62548,38
1000,441,29,64147,39
1000,442,0,63372,39
1000,442,1,65515,40
1000,442,2,65731,40
1000,442,3,65194,40
1000,442,4,65187,40
1000,442,5,68159,41
1000,442,6,64817,39
1000,442,7,65431,40
1000,442,8,65285,40
1000,442,9,65697,39
1000,442,10,64865,40
1000,442,11,67041,41
1000,442,12,66422,40
1000,442,13,67064,40
1000,442,14,67222,41
1000,442,15,62269,38
1000,442,16,65729,40
1000,442,17,67608,41
1000,442,18,65842,40
1000,442,19,65589,40
1000,442,20,65739,40
1000,442,21,64263,39
1000,442,22,66591,40
1000,442,23,64527,39
1000,442,24,62611,38
1000,442,25,67017,40
1000,442,26,65227,39
1000,442,27,64819,39
1000,442,28,62548,38
1000,442,29,64147,39
1000,443,0,63372,39
1000,443,1,65515,39
1000,443,2,65731,40
1000,443,3,65194,39
1000,443,4,65187,39
1000,443,5,68159,41
1000,443,6,64817,39
1000,443,7,65431,39
1000,443,8,65285,43
1000,443,9,65697,40
1000,443,10,64865,39
1000,443,11,67041,40
1000,443,12,66422,40
1000,443,13,67064,40
1000,443,14,67222,40
1000,443,15,62269,38
1000,443,16,65729,40
1000,443,17,67608,41
1000,443,18,65842,40
1000,443,19,65589,39
1000,443,20,65739,40
1000,443,21,64263,39
1000,443,22,66591,40
1000,443,23,64527,39
1000,443,24,62611,38
1000,443,25,67017,41
1000,443,26,65227,39
1000,443,27,64819,43
1000,443,28,62548,38
1000,443,29,64147,39
1000,444,0,63372,39
1000,444,1,65515,39
1000,444,2,65731,40
1000,444,3,65194,40
1000,444,4,65187,39
1000,444,5,68159,41
1000,444,6,64817,39
1000,444,7,65431,39
1000,444,8,65285,39
1000,444,9,65697,39
1000,444,10,64865,39
1000,444,11,67041,40
1000,444,12,66422,40
1000,444,13,67064,40
1000,444,14,67222,40
1000,444,15,62269,38
1000,444,16,65729,44
1000,444,17,67608,41
1000,444,18,65842,39
1000,444,19,65589,40
1000,444,20,65739,40
1000,444,21,64263,39
1000,444,22,66591,40
1000,444,23,64527,39
1000,444,24,62611,38
1000,444,25,67017,40
1000,444,26,65227,39
1000,444,27,64819,39
1000,444,28,62548,38
1000,444,29,64147,39
1000,445,0,63372,39
1000,445,1,65515,39
1000,445,2,65731,40
1000,445,3,65194,40
1000,445,4,65187,39
1000,445,5,68159,46
1000,445,6,64817,39
1000,445,7,65431,39
1000,445,8,65285,39
1000,445,9,65697,39
1000,445,10,64865,39
1000,445,11,67041,40
1000,445,12,66422,40
1000,445,13,67064,40
1000,445,14,67222,40
1000,445,15,62269,38
1000,445,16,65729,40
1000,445,17,67608,40
1000,445,18,65842,40
1000,445,19,65589,40
1000,445,20,65739,40
1000,445,21,64263,39
1000,445,22,66591,40
1000,445,23,64527,39
1000,445,24,62611,42
1000,445,25,67017,40
1000,445,26,65227,39
1000,445,27,64819,39
1000,445,28,62548,38
1000,445,29,64147,39
1000,446,0,63372,39
1000,446,1,65515,40
1000,446,2,65731,40
1000,446,3,65194,40
1000,446,4,65187,40
1000,446,5,68159,41
1000,446,6,64817,39
1000,446,7,65431,40
1000,446,8,65285,40
1000,446,9,65697,39
1000,446,10,64865,39
1000,446,11,67041,40
1000,446,12,66422,40
1000,446,13,67064,44
1000,446,14,67222,40
1000,446,15,62269,38
1000,446,16,65729,39
1000,446,17,67608,41
1000,446,18,65842,40
1000,446,19,65589,40
1000,446,20,65739,40
1000,446,21,64263,39
1000,446,22,66591,40
1000,446,23,64527,39
1000,446,24,62611,38
1000,446,25,67017,40
1000,446,26,65227,39
1000,446,27,64819,39
1000,446,28,62548,38
1000,446,29,64147,39
1000,447,0,63372,39
1000,447,1,65515,40
1000,447,2,65731,45
1000,447,3,65194,40
1000,447,4,65187,39
1000,447,5,68159,41
1000,447,6,64817,39
1000,447,7,65431,40
1000,447,8,65285,39
1000,447,9,65697,39
1000,447,10,64865,39
1000,447,11,67041,40
1000,447,12,66422,40
1000,447,13,67064,40
1000,447,14,67222,40
1000,447,15,62269,38
1000,447,16,65729,40
1000,447,17,67608,41
1000,447,18,65842,40
1000,447,19,65589,40
1000,447,20,65739,40
1000,447,21,64263,43
1000,447,22,66591,40
1000,447,23,64527,39
1000,447,24,62611,38
1000,447,25,67017,40
1000,447,26,65227,39
1000,447,27,64819,39
1000,447,28,62548,38
1000,447,29,64147,39
1000,448,0,63372,39
1000,448,1,65515,39
1000,448,2,65731,40
1000,448,3,65194,40
1000,448,4,65187,39
1000,448,5,68159,41
1000,448,6,64817,39
1000,448,7,65431,39
1000,448,8,65285,39
1000,448,9,65697,39
1000,448,10,64865,40
1000,448,11,67041,40
1000,448,12,66422,40
1000,448,13,67064,40
1000,448,14,67222,40
1000,448,15,62269,38
1000,448,16,65729,39
1000,448,17,67608,41
1000,448,18,65842,39
1000,448,19,65589,40
1000,448,20,65739,40
1000,448,21,64263,39
1000,448,22,66591,40
1000,448,23,64527,39
1000,448,24,62611,38
1000,448,25,67017,40
1000,448,26,65227,39
1000,448,27,64819,40
1000,448,28,62548,38
1000,448,29,64147,39
1000,449,0,63372,39
1000,449,1,65515,40
1000,449,2,65731,40
1000,449,3,65194,40
1000,449,4,65187,40
1000,449,5,68159,41
1000,449,6,64817,40
1000,449,7,65431,39
1000,449,8,65285,39
1000,449,9,65697,39
1000,449,10,64865,40
1000,449,11,67041,40
1000,449,12,66422,40
1000,449,13,67064,40
1000,449,14,67222,40
1000,449,15,62269,38
1000,449,16,65729,40
1000,449,17,67608,40
1000,449,18,65842,40
1000,449,19,65589,43
1000,449,20,65739,40
1000,449,21,64263,39
1000,449,22,66591,40
1000,449,23,64527,39
1000,449,24,62611,38
1000,449,25,67017,40
1000,449,26,65227,40
1000,449,27,64819,39
1000,449,28,62548,38
1000,449,29,64147,39
1000,450,0,63372,39
1000,450,1,65515,40
1000,450,2,65731,40
1000,450,3,65194,40
1000,450,4,65187,40
1000,450,5,68159,41
1000,450,6,64817,40
1000,450,7,65431,44
1000,450,8,65285,39
1000,450,9,65697,40
1000,450,10,64865,39
1000,450,11,67041,40
1000,450,12,66422,40
1000,450,13,67064,40
1000,450,14,67222,40
1000,450,15,62269,38
1000,450,16,65729,39
1000,450,17,67608,41
1000,450,18,65842,40
1000,450,19,65589,40
1000,450,20,65739,40
1000,450,21,64263,39
1000,450,22,66591,40
1000,450,23,64527,39
1000,450,24,62611,38
1000,450,25,67017,40
1000,450,26,65227,40
1000,450,27,64819,39
1000,450,28,62548,38
1000,450,29,64147,39
1000,451,0,63372,39
1000,451,1,65515,39
1000,451,2,65731,40
1000,451,3,65194,39
1000,451,4,65187,39
1000,451,5,68159,41
1000,451,6,64817,40
1000,451,7,65431,40
1000,451,8,65285,40
1000,451,9,65697,39
1000,451,10,64865,40
1000,451,11,67041,40
1000,451,12,66422,40
1000,451,13,67064,40
1000,451,14,67222,40
1000,451,15,62269,38
1000,451,16,65729,40
1000,451,17,67608,41
1000,451,18,65842,40
1000,451,19,65589,40
1000,451,20,65739,40
1000,451,21,64263,39
1000,451,22,66591,40
1000,451,23,64527,39
1000,451,24,62611,38
1000,451,25,67017,40
1000,451,26,65227,39
1000,451,27,64819,39
1000,451,28,62548,38
1000,451,29,64147,39
1000,452,0,63372,39
1000,452,1,65515,39
1000,452,2,65731,40
1000,452,3,65194,40
1000,452,4,65187,39
1000,452,5,68159,45
1000,452,6,64817,39
1000,452,7,65431,40
1000,452,8,65285,40
1000,452,9,65697,39
1000,452,10,64865,39
1000,452,11,67041,40
1000,452,12,66422,40
1000,452,13,67064,40
1000,452,14,67222,40
1000,452,15,62269,38
1000,452,16,65729,39
1000,452,17,67608,41
1000,452,18,65842,39
1000,452,19,65589,39
1000,452,20,65739,40
1000,452,21,64263,39
1000,452,22,66591,40
1000,452,23,64527,39
1000,452,24,62611,42
1000,452,25,67017,40
1000,452,26,65227,39
1000,452,27,64819,39
1000,452,28,62548,38
1000,452,29,64147,39
1000,453,0,63372,39
1000,453,1,65515,39
1000,453,2,65731,40
1000,453,3,65194,39
1000,453,4,65187,39
1000,453,5,68159,41
1000,453,6,64817,40
1000,453,7,65431,40
1000,453,8,65285,40
1000,453,9,65697,39
1000,453,10,64865,39
1000,453,11,67041,40
1000,453,12,66422,40
1000,453,13,67064,43
1000,453,14,67222,40
1000,453,15,62269,38
1000,453,16,65729,40
1000,453,17,67608,41
1000,453,18,65842,40
1000,453,19,65589,40
1000,453,20,65739,40
1000,453,21,64263,39
1000,453,22,66591,40
1000,453,23,64527,39
1000,453,24,62611,38
1000,453,25,67017,40
1000,453,26,65227,39
1000,453,27,64819,39
1000,453,28,62548,38
1000,453,29,64147,39
1000,454,0,63372,39
1000,454,1,65515,40
1000,454,2,65731,46
1000,454,3,65194,40
1000,454,4,65187,40
1000,454,5,68159,41
1000,454,6,64817,39
1000,454,7,65431,39
1000,454,8,65285,39
1000,454,9,65697,39
1000,454,10,64865,40
1000,454,11,67041,40
1000,454,12,66422,40
1000,454,13,67064,40
1000,454,14,67222,40
1000,454,15,62269,38
1000,454,16,65729,39
1000,454,17,67608,41
1000,454,18,65842,39
1000,454,19,65589,40
1000,454,20,65739,40
1000,454,21,64263,43
1000,454,22,66591,40
1000,454,23,64527,39
1000,454,24,62611,38
1000,454,25,67017,40
1000,454,26,65227,39
1000,454,27,64819,39
1000,454,28,62548,38
1000,454,29,64147,39
1000,455,0,63372,39
1000,455,1,65515,39
1000,455,2,65731,40
1000,455,3,65194,40
1000,455,4,65187,40
1000,455,5,68159,41
1000,455,6,64817,39
1000,455,7,65431,40
1000,455,8,65285,40
1000,455,9,65697,39
1000,455,10,64865,43
1000,455,11,67041,40
1000,455,12,66422,40
1000,455,13,67064,40
1000,455,14,67222,40
1000,455,15,62269,38
1000,455,16,65729,40
1000,455,17,67608,41
1000,455,18,65842,40
1000,455,19,65589,39
1000,455,20,65739,40
1000,455,21,64263,39
1000,455,22,66591,40
1000,455,23,64527,43
1000,455,24,62611,43
1000,455,25,67017,44
1000,455,26,65227,50
1000,455,27,64819,44
1000,455,28,62548,47
1000,455,29,64147,49
1000,456,0,63372,39
1000,456,1,65515,40
1000,456,2,65731,40
1000,456,3,65194,39
1000,456,4,65187,39
1000,456,5,68159,41
1000,456,6,64817,39
1000,456,7,65431,39
1000,456,8,65285,40
1000,456,9,65697,40
1000,456,10,64865,39
1000,456,11,67041,40
1000,456,12,66422,40
1000,456,13,67064,40
1000,456,14,67222,40
1000,456,15,62269,38
1000,456,16,65729,39
1000,456,17,67608,44
1000,456,18,65842,39
1000,456,19,65589,40
1000,456,20,65739,40
1000,456,21,64263,39
1000,456,22,66591,40
1000,456,23,64527,39
1000,456,24,62611,38
1000,456,25,67017,40
1000,456,26,65227,40
1000,456,27,64819,39
1000,456,28,62548,38
1000,456,29,64147,39
1000,457,0,63372,39
1000,457,1,65515,39
1000,457,2,65731,40
1000,457,3,65194,39
1000,457,4,65187,39
1000,457,5,68159,41
1000,457,6,64817,40
1000,457,7,65431,40
1000,457,8,65285,39
1000,457,9,65697,40
1000,457,10,64865,40
1000,457,11,67041,40
1000,457,12,66422,40
1000,457,13,67064,40
1000,457,14,67222,40
1000,457,15,62269,38
1000,457,16,65729,40
1000,457,17,67608,41
1000,457,18,65842,40
1000,457,19,65589,39
1000,457,20,65739,40
1000,457,21,64263,39
1000,457,22,66591,40
1000,457,23,64527,39
1000,457,24,62611,38
1000,457,25,67017,41
1000,457,26,65227,40
1000,457,27,64819,39
1000,457,28,62548,38
1000,457,29,64147,39
1000,458,0,63372,39
1000,458,1,65515,40
1000,458,2,65731,40
1000,458,3,65194,39
1000,458,4,65187,40
1000,458,5,68159,41
1000,458,6,64817,40
1000,458,7,65431,40
1000,458,8,65285,40
1000,458,9,65697,40
1000,458,10,64865,39
1000,458,11,67041,40
1000,458,12,66422,40
1000,458,13,67064,45
1000,458,14,67222,43
1000,458,15,62269,38
1000,458,16,65729,40
1000,458,17,67608,40
1000,458,18,65842,39
1000,458,19,65589,40
1000,458,20,65739,40
1000,458,21,64263,39
1000,458,22,66591,40
1000,458,23,64527,39
1000,458,24,62611,38
1000,458,25,67017,40
1000,458,26,65227,39
1000,458,27,64819,39
1000,458,28,62548,38
1000,458,29,64147,39
1000,459,0,63372,38
1000,459,1,65515,40
1000,459,2,65731,40
1000,459,3,65194,39
1000,459,4,65187,41
1000,459,5,68159,41
1000,459,6,64817,39
1000,459,7,65431,40
1000,459,8,65285,39
1000,459,9,65697,41
1000,459,10,64865,44
1000,459,11,67041,40
1000,459,12,66422,40
1000,459,13,67064,40
1000,459,14,67222,40
1000,459,15,62269,38
1000,459,16,65729,40
1000,459,17,67608,41
1000,459,18,65842,40
1000,459,19,65589,40
1000,459,20,65739,40
1000,459,21,64263,39
1000,459,22,66591,45
1000,459,23,64527,39
1000,459,24,62611,38
1000,459,25,67017,41
1000,459,26,65227,39
1000,459,27,64819,39
1000,459,28,62548,38
1000,459,29,64147,39
1000,460,0,63372,39
1000,460,1,65515,39
1000,460,2,65731,40
1000,460,3,65194,39
1000,460,4,65187,39
1000,460,5,68159,41
1000,460,6,64817,40
1000,460,7,65431,39
1000,460,8,65285,40
1000,460,9,65697,39
1000,460,10,64865,39
1000,460,11,67041,41
1000,460,12,66422,40
1000,460,13,67064,40
1000,460,14,67222,40
1000,460,15,62269,38
1000,460,16,65729,40
1000,460,17,67608,41
1000,460,18,65842,40
1000,460,19,65589,40
1000,460,20,65739,40
1000,460,21,64263,39
1000,460,22,66591,40
1000,460,23,64527,39
1000,460,24,62611,38
1000,460,25,67017,40
1000,460,26,65227,39
1000,460,27,64819,39
1000,460,28,62548,38
1000,460,29,64147,39
1000,461,0,63372,38
1000,461,1,65515,45
1000,461,2,65731,40
1000,461,3,65194,40
1000,461,4,65187,40
1000,461,5,68159,41
1000,461,6,64817,40
1000,461,7,65431,40
1000,461,8,65285,40
1000,461,9,65697,40
1000,461,10,64865,40
1000,461,11,67041,40
1000,461,12,66422,40
1000,461,13,67064,40
1000,461,14,67222,41
1000,461,15,62269,38
1000,461,16,65729,40
1000,461,17,67608,41
1000,461,18,65842,40
1000,461,19,65589,40
1000,461,20,65739,40
1000,461,21,64263,39
1000,461,22,66591,40
1000,461,23,64527,39
1000,461,24,62611,38
1000,461,25,67017,41
1000,461,26,65227,39
1000,461,27,64819,39
1000,461,28,62548,38
1000,461,29,64147,39
1000,462,0,63372,39
1000,462,1,65515,39
1000,462,2,65731,40
1000,462,3,65194,39
1000,462,4,65187,39
1000,462,5,68159,41
1000,462,6,64817,39
1000,462,7,65431,39
1000,462,8,65285,39
1000,462,9,65697,42
1000,462,10,64865,39
1000,462,11,67041,40
1000,462,12,66422,40
1000,462,13,67064,40
1000,462,14,67222,40
1000,462,15,62269,38
1000,462,16,65729,40
1000,462,17,67608,41
1000,462,18,65842,40
1000,462,19,65589,40
1000,462,20,65739,40
1000,462,21,64263,39
1000,462,22,66591,40
1000,462,23,64527,39
1000,462,24,62611,38
1000,462,25,67017,40
1000,462,26,65227,39
1000,462,27,64819,39
1000,462,28,62548,42
1000,462,29,64147,39
1000,463,0,63372,39
1000,463,1,65515,39
1000,463,2,65731,40
1000,463,3,65194,39
1000,463,4,65187,39
1000,463,5,68159,41
1000,463,6,64817,40
1000,463,7,65431,40
1000,463,8,65285,39
1000,463,9,65697,40
1000,463,10,64865,40
1000,463,11,67041,40
1000,463,12,66422,40
1000,463,13,67064,40
1000,463,14,67222,41
1000,463,15,62269,38
1000,463,16,65729,45
1000,463,17,67608,41
1000,463,18,65842,40
1000,463,19,65589,40
1000,463,20,65739,40
1000,463,21,64263,39
1000,463,22,66591,40
1000,463,23,64527,39
1000,463,24,62611,38
1000,463,25,67017,41
1000,463,26,65227,39
1000,463,27,64819,39
1000,463,28,62548,38
1000,463,29,64147,39
1000,464,0,63372,39
1000,464,1,65515,39
1000,464,2,65731,40
1000,464,3,65194,39
1000,464,4,65187,39
1000,464,5,68159,42
1000,464,6,64817,40
1000,464,7,65431,39
1000,464,8,65285,40
1000,464,9,65697,39
1000,464,10,64865,40
1000,464,11,67041,40
1000,464,12,66422,40
1000,464,13,67064,40
1000,464,14,67222,40
1000,464,15,62269,38
1000,464,16,65729,40
1000,464,17,67608,41
1000,464,18,65842,40
1000,464,19,65589,40
1000,464,20,65739,40
1000,464,21,64263,39
1000,464,22,66591,40
1000,464,23,64527,39
1000,464,24,62611,39
1000,464,25,67017,40
1000,464,26,65227,39
1000,464,27,64819,39
1000,464,28,62548,38
1000,464,29,64147,39
1000,465,0,63372,39
1000,465,1,65515,39
1000,465,2,65731,40
1000,465,3,65194,40
1000,465,4,65187,40
1000,465,5,68159,41
1000,465,6,64817,39
1000,465,7,65431,40
1000,465,8,65285,40
1000,465,9,65697,39
1000,465,10,64865,39
1000,465,11,67041,40
1000,465,12,66422,40
1000,465,13,67064,40
1000,465,14,67222,41
1000,465,15,62269,38
1000,465,16,65729,40
1000,465,17,67608,40
1000,465,18,65842,39
1000,465,19,65589,40
1000,465,20,65739,40
1000,465,21,64263,39
1000,465,22,66591,40
1000,465,23,64527,39
1000,465,24,62611,38
1000,465,25,67017,40
1000,465,26,65227,39
1000,465,27,64819,39
1000,465,28,62548,38
1000,465,29,64147,39
1000,466,0,63372,39
1000,466,1,65515,40
