n,s,trial,n_compares,time_taken_ms
100000,38,2,1861658,70922
100000,38,3,1862981,71640
100000,38,4,1860507,72008
100000,38,5,1861796,72552
100000,38,6,1864626,72621
100000,38,7,1863669,71337
100000,38,8,1861506,72210
100000,38,9,1864140,72573
100000,38,10,1862821,71174
100000,38,11,1863039,72783
100000,38,12,1862715,72365
100000,38,13,1863873,70909
100000,38,14,1859967,70444
100000,39,0,1862374,70990
100000,39,1,1861332,72108
100000,39,2,1861658,72284
100000,39,3,1862981,76813
100000,39,4,1860507,72809
100000,39,5,1861796,72807
100000,39,6,1864626,73041
100000,39,7,1863669,72664
100000,39,8,1861506,74930
100000,39,9,1864140,73218
100000,39,10,1862821,74522
100000,39,11,1863039,74796
100000,39,12,1862715,74569
100000,39,13,1863873,96063
100000,39,14,1859967,76907
100000,40,0,1862374,75489
100000,40,1,1861332,75020
100000,40,2,1861658,72732
100000,40,3,1862981,73024
100000,40,4,1860507,71310
100000,40,5,1861796,72329
100000,40,6,1864626,71215
100000,40,7,1863669,70677
100000,40,8,1861506,70632
100000,40,9,1864140,70792
100000,40,10,1862821,70869
100000,40,11,1863039,71479
100000,40,12,1862715,71078
100000,40,13,1863873,72000
100000,40,14,1859967,71777
100000,41,0,1862374,72134
100000,41,1,1861332,72162
100000,41,2,1861658,71633
100000,41,3,1862981,71242
100000,41,4,1860507,70895
100000,41,5,1861796,70734
100000,41,6,1864626,71449
100000,41,7,1863669,70723
100000,41,8,1861506,71459
100000,41,9,1864140,71522
100000,41,10,1862821,70844
100000,41,11,1863039,70932
100000,41,12,1862715,70741
100000,41,13,1863873,71057
100000,41,14,1859967,70757
100000,42,0,1862374,72715
100000,42,1,1861332,93703
100000,42,2,1861658,71673
100000,42,3,1862981,71082
100000,42,4,1860507,72163
100000,42,5,1861796,71346
100000,42,6,1864626,71249
100000,42,7,1863669,70900
100000,42,8,1861506,70840
100000,42,9,1864140,92581
100000,42,10,1862821,72094
100000,42,11,1863039,70869
100000,42,12,1862715,71685
100000,42,13,1863873,71593
100000,42,14,1859967,73029
100000,43,0,1862374,71212
100000,43,1,1861332,73872
100000,43,2,1861658,70819
100000,43,3,1862981,71958
100000,43,4,1860507,71146
100000,43,5,1861796,70473
100000,43,6,1864626,70863
100000,43,7,1863669,71308
100000,43,8,1861506,70626
100000,43,9,1864140,70723
100000,43,10,1862821,70951
100000,43,11,1863039,70690
100000,43,12,1862715,71346
100000,43,13,1863873,71994
100000,43,14,1859967,71853
100000,44,0,1862374,72454
100000,44,1,1861332,71711
100000,44,2,1861658,73014
100000,44,3,1862981,71127
100000,44,4,1860507,70653
100000,44,5,1861796,71195
100000,44,6,1864626,70880
100000,44,7,1863669,70827
100000,44,8,1861506,71623
100000,44,9,1864140,70897
100000,44,10,1862821,71237
100000,44,11,1863039,70792
100000,44,12,1862715,70747
100000,44,13,1863873,72125
100000,44,14,1859967,71306
100000,45,0,1862374,73288
100000,45,1,1861332,72827
100000,45,2,1861658,71705
100000,45,3,1862981,71840
100000,45,4,1860507,71711
100000,45,5,1861796,73728
100000,45,6,1864626,72990
100000,45,7,1863669,74056
100000,45,8,1861506,73627
100000,45,9,1864140,74118
100000,45,10,1862821,73631
100000,45,11,1863039,71448
100000,45,12,1862715,70698
100000,45,13,1863873,70572
100000,45,14,1859967,70583
100000,46,0,1862374,70455
100000,46,1,1861332,70461
100000,46,2,1861658,71913
100000,46,3,1862981,71268
100000,46,4,1860507,71304
100000,46,5,1861796,70778
100000,46,6,1864626,73696
100000,46,7,1863669,72692
100000,46,8,1861506,72629
100000,46,9,1864140,73533
100000,46,10,1862821,71466
100000,46,11,1863039,73851
100000,46,12,1862715,71209
100000,46,13,1863873,70734
100000,46,14,1859967,71094
100000,47,0,1862374,71892
100000,47,1,1861332,71833
100000,47,2,1861658,72033
100000,47,3,1862981,71282
100000,47,4,1860507,71282
100000,47,5,1861796,71873
100000,47,6,1864626,70880
100000,47,7,1863669,70939
100000,47,8,1861506,70570
100000,47,9,1864140,70579
100000,47,10,1862821,70600
100000,47,11,1863039,70565
100000,47,12,1862715,70477
100000,47,13,1863873,70413
100000,47,14,1859967,70441
100000,48,0,1947978,69700
100000,48,1,1947560,69706
100000,48,2,1947222,69689
100000,48,3,1949858,71452
100000,48,4,1946933,70377
100000,48,5,1947909,69935
100000,48,6,1951361,69832
100000,48,7,1951440,69742
100000,48,8,1947673,69649
100000,48,9,1950560,69636
100000,48,10,1950382,69934
100000,48,11,1948532,70280
100000,48,12,1949143,69723
100000,48,13,1950605,70017
100000,48,14,1945632,69660
100000,49,0,2382238,65498
100000,49,1,2379660,66536
100000,49,2,2382800,65854
100000,49,3,2386070,65715
100000,49,4,2383202,65432
100000,49,5,2378778,65392
100000,49,6,2385072,65371
100000,49,7,2389280,65473
100000,49,8,2380713,65384
100000,49,9,2386214,65395
100000,49,10,2382811,67904
100000,49,11,2383121,65385
100000,49,12,2382292,65356
100000,49,13,2382626,65375
100000,49,14,2377327,66278
100000,50,0,2382238,65824
100000,50,1,2379660,65844
100000,50,2,2382800,65548
100000,50,3,2386070,65545
100000,50,4,2383202,65470
100000,50,5,2378778,65403
100000,50,6,2385072,65458
100000,50,7,2389280,65514
100000,50,8,2380713,65533
100000,50,9,2386214,65577
100000,50,10,2382811,65467
100000,50,11,2383121,65465
100000,50,12,2382292,65437
100000,50,13,2382626,66558
100000,50,14,2377327,65969
100000,51,0,2382238,65829
100000,51,1,2379660,65528
100000,51,2,2382800,65556
100000,51,3,2386070,65552
100000,51,4,2383202,65470
100000,51,5,2378778,65538
100000,51,6,2385072,65544
100000,51,7,2389280,65488
100000,51,8,2380713,65440
100000,51,9,2386214,65418
100000,51,10,2382811,65514
100000,51,11,2383121,78131
100000,51,12,2382292,66255
100000,51,13,2382626,66192
100000,51,14,2377327,65517
100000,52,0,2382238,65415
100000,52,1,2379660,65352
100000,52,2,2382800,65387
100000,52,3,2386070,65437
100000,52,4,2383202,65409
100000,52,5,2378778,65317
100000,52,6,2385072,65403
100000,52,7,2389280,65425
100000,52,8,2380713,65452
100000,52,9,2386214,65419
100000,52,10,2382811,66380
100000,52,11,2383121,65969
100000,52,12,2382292,65738
100000,52,13,2382626,65481
100000,52,14,2377327,65392
100000,53,0,2382238,65406
100000,53,1,2379660,65363
100000,53,2,2382800,65398
100000,53,3,2386070,65764
100000,53,4,2383202,65611
100000,53,5,2378778,65399
100000,53,6,2385072,65416
100000,53,7,2389280,65483
100000,53,8,2380713,66384
100000,53,9,2386214,66116
100000,53,10,2382811,65692
100000,53,11,2383121,65393
100000,53,12,2382292,65368
100000,53,13,2382626,65345
100000,53,14,2377327,65358
100000,54,0,2382238,65323
100000,54,1,2379660,65391
100000,54,2,2382800,65388
100000,54,3,2386070,65426
100000,54,4,2383202,65488
100000,54,5,2378778,65394
100000,54,6,2385072,65672
100000,54,7,2389280,66788
100000,54,8,2380713,65963
100000,54,9,2386214,65702
100000,54,10,2382811,65356
100000,54,11,2383121,65362
100000,54,12,2382292,65366
100000,54,13,2382626,65356
100000,54,14,2377327,65359
100000,55,0,2382238,65372
100000,55,1,2379660,65452
100000,55,2,2382800,65386
100000,55,3,2386070,65414
100000,55,4,2383202,65367
100000,55,5,2378778,65949
100000,55,6,2385072,66201
100000,55,7,2389280,66022
100000,55,8,2380713,65427
100000,55,9,2386214,65669
100000,55,10,2382811,65541
100000,55,11,2383121,65485
100000,55,12,2382292,65531
100000,55,13,2382626,65580
100000,55,14,2377327,66172
100000,56,0,2382238,65658
100000,56,1,2379660,65480
100000,56,2,2382800,65520
100000,56,3,2386070,67025
100000,56,4,2383202,67142
100000,56,5,2378778,66132
100000,56,6,2385072,65695
100000,56,7,2389280,65469
100000,56,8,2380713,65511
100000,56,9,2386214,65446
100000,56,10,2382811,65466
100000,56,11,2383121,65396
100000,56,12,2382292,65484
100000,56,13,2382626,65547
100000,56,14,2377327,65431
100000,57,0,2382238,65438
100000,57,1,2379660,65383
100000,57,2,2382800,66063
100000,57,3,2386070,66426
100000,57,4,2383202,66141
100000,57,5,2378778,67827
100000,57,6,2385072,67559
100000,57,7,2389280,66219
100000,57,8,2380713,65659
100000,57,9,2386214,65543
100000,57,10,2382811,65421
100000,57,11,2383121,65610
100000,57,12,2382292,65760
100000,57,13,2382626,65444
100000,57,14,2377327,65314
100000,58,0,2382238,65936
100000,58,1,2379660,67788
100000,58,2,2382800,66736
100000,58,3,2386070,66148
100000,58,4,2383202,65670
100000,58,5,2378778,65490
100000,58,6,2385072,65483
100000,58,7,2389280,65537
100000,58,8,2380713,65408
100000,58,9,2386214,65464
100000,58,10,2382811,65374
100000,58,11,2383121,65354
100000,58,12,2382292,65536
100000,58,13,2382626,65475
100000,58,14,2377327,65928
100000,59,0,2382238,66785
100000,59,1,2379660,78306
100000,59,2,2382800,66424
100000,59,3,2386070,65700
100000,59,4,2383202,65618
100000,59,5,2378778,67471
100000,59,6,2385072,66022
100000,59,7,2389280,65652
100000,59,8,2380713,65533
100000,59,9,2386214,65379
100000,59,10,2382811,69447
100000,59,11,2383121,66328
100000,59,12,2382292,65950
100000,59,13,2382626,67636
100000,59,14,2377327,66085
100000,60,0,2382238,65527
100000,60,1,2379660,65529
100000,60,2,2382800,65922
100000,60,3,2386070,65632
100000,60,4,2383202,65581
100000,60,5,2378778,67584
100000,60,6,2385072,65986
100000,60,7,2389280,65404
100000,60,8,2380713,65407
100000,60,9,2386214,65498
100000,60,10,2382811,65377
100000,60,11,2383121,66809
100000,60,12,2382292,66157
100000,60,13,2382626,65582
100000,60,14,2377327,65676
100000,61,0,2382238,65506
100000,61,1,2379660,65391
100000,61,2,2382800,65464
100000,61,3,2386070,65374
100000,61,4,2383202,65428
100000,61,5,2378778,71556
100000,61,6,2385072,69336
100000,61,7,2389280,68240
100000,61,8,2380713,67622
100000,61,9,2386214,67194
100000,61,10,2382811,67131
100000,61,11,2383121,65790
100000,61,12,2382292,66384
100000,61,13,2382626,66730
100000,61,14,2377327,67716
100000,62,0,2382238,68796
100000,62,1,2379660,69050
100000,62,2,2382800,68612
100000,62,3,2386070,67371
100000,62,4,2383202,67064
100000,62,5,2378778,68085
100000,62,6,2385072,66909
100000,62,7,2389280,66863
100000,62,8,2380713,67043
100000,62,9,2386214,66074
100000,62,10,2382811,65753
100000,62,11,2383121,65538
100000,62,12,2382292,65314
100000,62,13,2382626,70817
100000,62,14,2377327,65740
100000,63,0,2382238,66117
100000,63,1,2379660,65766
100000,63,2,2382800,65395
100000,63,3,2386070,65495
100000,63,4,2383202,65965
100000,63,5,2378778,65882
100000,63,6,2385072,67059
100000,63,7,2389280,66628
100000,63,8,2380713,65849
100000,63,9,2386214,65843
100000,63,10,2382811,65712
100000,63,11,2383121,66871
100000,63,12,2382292,69161
100000,63,13,2382626,68367
100000,63,14,2377327,68494
100000,64,0,2382238,68444
100000,64,1,2379660,67382
100000,64,2,2382800,67154
100000,64,3,2386070,66218
100000,64,4,2383202,66324
100000,64,5,2378778,66415
100000,64,6,2385072,66005
100000,64,7,2389280,65734
100000,64,8,2380713,65666
100000,64,9,2386214,65622
100000,64,10,2382811,66541
100000,64,11,2383121,67772
100000,64,12,2382292,66861
100000,64,13,2382626,66782
100000,64,14,2377327,67908
100000,65,0,2382238,68035
100000,65,1,2379660,67357
100000,65,2,2382800,67004
100000,65,3,2386070,67335
100000,65,4,2383202,67136
100000,65,5,2378778,67416
100000,65,6,2385072,74695
100000,65,7,2389280,66207
100000,65,8,2380713,66028
100000,65,9,2386214,66296
100000,65,10,2382811,67524
100000,65,11,2383121,67734
100000,65,12,2382292,68094
100000,65,13,2382626,66998
100000,65,14,2377327,75041
100000,66,0,2382238,67089
100000,66,1,2379660,67358
100000,66,2,2382800,66897
100000,66,3,2386070,67745
100000,66,4,2383202,66501
100000,66,5,2378778,67401
100000,66,6,2385072,68107
100000,66,7,2389280,68196
100000,66,8,2380713,67402
100000,66,9,2386214,66917
100000,66,10,2382811,67346
100000,66,11,2383121,67116
100000,66,12,2382292,66323
100000,66,13,2382626,66521
100000,66,14,2377327,67581
100000,67,0,2382238,67376
100000,67,1,2379660,67535
100000,67,2,2382800,66950
100000,67,3,2386070,66839
100000,67,4,2383202,67589
100000,67,5,2378778,67138
100000,67,6,2385072,66088
100000,67,7,2389280,65650
100000,67,8,2380713,65406
100000,67,9,2386214,65483
100000,67,10,2382811,65425
100000,67,11,2383121,65543
100000,67,12,2382292,66187
100000,67,13,2382626,66004
100000,67,14,2377327,65930
100000,68,0,2382238,65483
100000,68,1,2379660,65491
100000,68,2,2382800,65501
100000,68,3,2386070,65532
100000,68,4,2383202,65580
100000,68,5,2378778,65493
100000,68,6,2385072,65485
100000,68,7,2389280,65695
100000,68,8,2380713,65525
100000,68,9,2386214,65711
100000,68,10,2382811,65640
100000,68,11,2383121,66605
100000,68,12,2382292,66045
100000,68,13,2382626,65692
100000,68,14,2377327,65377
100000,69,0,2382238,65404
100000,69,1,2379660,65383
100000,69,2,2382800,65424
100000,69,3,2386070,65397
100000,69,4,2383202,65382
100000,69,5,2378778,65717
100000,69,6,2385072,66166
100000,69,7,2389280,65517
100000,69,8,2380713,66498
100000,69,9,2386214,66585
100000,69,10,2382811,66430
100000,69,11,2383121,66221
100000,69,12,2382292,65862
100000,69,13,2382626,68131
100000,69,14,2377327,69403
100000,70,0,2382238,68493
100000,70,1,2379660,67039
100000,70,2,2382800,66264
100000,70,3,2386070,68550
100000,70,4,2383202,67190
100000,70,5,2378778,66817
100000,70,6,2385072,66789
100000,70,7,2389280,66722
100000,70,8,2380713,67015
100000,70,9,2386214,66660
100000,70,10,2382811,66205
100000,70,11,2383121,66395
100000,70,12,2382292,66196
100000,70,13,2382626,66122
100000,70,14,2377327,66133
100000,71,0,2382238,73363
100000,71,1,2379660,67815
100000,71,2,2382800,67167
100000,71,3,2386070,66498
100000,71,4,2383202,65980
100000,71,5,2378778,65921
100000,71,6,2385072,66942
100000,71,7,2389280,67318
100000,71,8,2380713,66115
100000,71,9,2386214,65816
100000,71,10,2382811,65587
100000,71,11,2383121,65911
100000,71,12,2382292,67338
100000,71,13,2382626,66288
100000,71,14,2377327,66117
100000,72,0,2382238,65641
100000,72,1,2379660,65650
100000,72,2,2382800,65588
100000,72,3,2386070,65593
100000,72,4,2383202,66304
100000,72,5,2378778,66662
100000,72,6,2385072,66396
100000,72,7,2389280,65828
100000,72,8,2380713,65623
100000,72,9,2386214,65914
100000,72,10,2382811,65589
100000,72,11,2383121,66051
100000,72,12,2382292,66245
100000,72,13,2382626,66047
100000,72,14,2377327,65790
100000,73,0,2382238,65646
100000,73,1,2379660,65525
100000,73,2,2382800,65552
100000,73,3,2386070,66975
100000,73,4,2383202,66878
100000,73,5,2378778,65886
100000,73,6,2385072,65555
100000,73,7,2389280,65512
100000,73,8,2380713,65552
100000,73,9,2386214,65501
100000,73,10,2382811,65731
100000,73,11,2383121,65857
100000,73,12,2382292,65890
100000,73,13,2382626,65557
100000,73,14,2377327,65479
100000,74,0,2382238,65455
100000,74,1,2379660,66364
100000,74,2,2382800,66670
100000,74,3,2386070,66294
100000,74,4,2383202,65779
100000,74,5,2378778,65427
100000,74,6,2385072,65785
100000,74,7,2389280,65915
100000,74,8,2380713,65638
100000,74,9,2386214,66160
100000,74,10,2382811,65833
100000,74,11,2383121,65779
100000,74,12,2382292,66321
100000,74,13,2382626,66227
100000,74,14,2377327,67159
100000,75,0,2382238,68231
100000,75,1,2379660,66852
100000,75,2,2382800,67113
100000,75,3,2386070,66214
100000,75,4,2383202,65574
100000,75,5,2378778,65438
100000,75,6,2385072,65563
100000,75,7,2389280,65528
100000,75,8,2380713,66361
100000,75,9,2386214,65549
100000,75,10,2382811,65930
100000,75,11,2383121,65569
100000,75,12,2382292,65479
100000,75,13,2382626,66435
100000,75,14,2377327,66296
100000,76,0,2382238,66100
100000,76,1,2379660,65951
100000,76,2,2382800,65693
100000,76,3,2386070,65642
100000,76,4,2383202,65801
100000,76,5,2378778,65682
100000,76,6,2385072,66268
100000,76,7,2389280,66338
100000,76,8,2380713,67682
100000,76,9,2386214,66840
100000,76,10,2382811,66270
100000,76,11,2383121,67881
100000,76,12,2382292,67250
100000,76,13,2382626,65919
100000,76,14,2377327,65806
100000,77,0,2382238,65820
100000,77,1,2379660,65631
100000,77,2,2382800,66189
100000,77,3,2386070,66185
100000,77,4,2383202,65613
100000,77,5,2378778,65542
100000,77,6,2385072,68422
100000,77,7,2389280,67512
100000,77,8,2380713,66058
100000,77,9,2386214,65634
100000,77,10,2382811,66834
100000,77,11,2383121,66118
100000,77,12,2382292,65804
100000,77,13,2382626,65742
100000,77,14,2377327,65770
100000,78,0,2382238,65634
100000,78,1,2379660,65374
100000,78,2,2382800,65457
100000,78,3,2386070,65490
100000,78,4,2383202,65792
100000,78,5,2378778,65608
100000,78,6,2385072,65461
100000,78,7,2389280,65867
100000,78,8,2380713,65815
100000,78,9,2386214,67429
100000,78,10,2382811,66000
100000,78,11,2383121,65965
100000,78,12,2382292,65962
100000,78,13,2382626,65752
100000,78,14,2377327,65431
100000,79,0,2382238,65482
100000,79,1,2379660,65373
100000,79,2,2382800,65413
100000,79,3,2386070,66050
100000,79,4,2383202,65665
100000,79,5,2378778,65566
100000,79,6,2385072,65425
100000,79,7,2389280,66768
100000,79,8,2380713,65923
100000,79,9,2386214,65861
100000,79,10,2382811,65998
100000,79,11,2383121,65857
100000,79,12,2382292,65463
100000,79,13,2382626,65428
100000,79,14,2377327,68565
100000,80,0,2382238,68268
100000,80,1,2379660,66590
100000,80,2,2382800,66404
100000,80,3,2386070,66727
100000,80,4,2383202,66470
100000,80,5,2378778,65975
100000,80,6,2385072,66641
100000,80,7,2389280,65893
100000,80,8,2380713,65949
100000,80,9,2386214,66005
100000,80,10,2382811,65987
100000,80,11,2383121,68662
100000,80,12,2382292,67914
100000,80,13,2382626,67080
100000,80,14,2377327,66500
100000,81,0,2382238,66741
100000,81,1,2379660,68111
100000,81,2,2382800,67151
100000,81,3,2386070,67182
100000,81,4,2383202,67816
100000,81,5,2378778,68611
100000,81,6,2385072,67112
100000,81,7,2389280,67472
100000,81,8,2380713,67190
100000,81,9,2386214,66411
100000,81,10,2382811,66814
100000,81,11,2383121,67507
100000,81,12,2382292,67416
100000,81,13,2382626,67251
100000,81,14,2377327,66679
100000,82,0,2382238,68426
100000,82,1,2379660,67827
100000,82,2,2382800,67160
100000,82,3,2386070,66245
100000,82,4,2383202,67393
100000,82,5,2378778,67593
100000,82,6,2385072,66167
100000,82,7,2389280,66355
100000,82,8,2380713,66589
100000,82,9,2386214,66611
100000,82,10,2382811,67097
100000,82,11,2383121,67159
100000,82,12,2382292,68168
100000,82,13,2382626,67970
100000,82,14,2377327,67503
100000,83,0,2382238,68258
100000,83,1,2379660,67205
100000,83,2,2382800,68255
100000,83,3,2386070,67663
100000,83,4,2383202,67486
100000,83,5,2378778,66945
100000,83,6,2385072,66895
100000,83,7,2389280,65594
100000,83,8,2380713,65499
100000,83,9,2386214,67362
100000,83,10,2382811,67519
100000,83,11,2383121,66708
100000,83,12,2382292,66513
100000,83,13,2382626,66365
100000,83,14,2377327,66703
100000,84,0,2382238,66659
100000,84,1,2379660,66298
100000,84,2,2382800,66067
100000,84,3,2386070,66527
100000,84,4,2383202,66606
100000,84,5,2378778,67304
100000,84,6,2385072,66598
100000,84,7,2389280,66372
100000,84,8,2380713,66620
100000,84,9,2386214,84997
100000,84,10,2382811,66415
100000,84,11,2383121,66364
100000,84,12,2382292,67327
100000,84,13,2382626,66821
100000,84,14,2377327,67122
100000,85,0,2382238,66959
100000,85,1,2379660,66965
100000,85,2,2382800,66557
100000,85,3,2386070,67055
100000,85,4,2383202,67448
100000,85,5,2378778,67806
100000,85,6,2385072,67190
100000,85,7,2389280,68617
100000,85,8,2380713,67331
100000,85,9,2386214,67048
100000,85,10,2382811,67022
100000,85,11,2383121,67213
100000,85,12,2382292,68233
100000,85,13,2382626,67139
100000,85,14,2377327,67217
100000,86,0,2382238,68061
100000,86,1,2379660,66668
100000,86,2,2382800,65648
100000,86,3,2386070,65580
100000,86,4,2383202,66339
100000,86,5,2378778,67993
100000,86,6,2385072,68099
100000,86,7,2389280,67293
100000,86,8,2380713,67621
100000,86,9,2386214,66640
100000,86,10,2382811,66640
100000,86,11,2383121,66811
100000,86,12,2382292,66342
100000,86,13,2382626,66117
100000,86,14,2377327,66784
100000,87,0,2382238,66663
100000,87,1,2379660,65707
100000,87,2,2382800,65633
100000,87,3,2386070,65838
100000,87,4,2383202,66006
100000,87,5,2378778,65423
100000,87,6,2385072,65843
100000,87,7,2389280,67394
100000,87,8,2380713,67211
100000,87,9,2386214,66892
100000,87,10,2382811,66979
100000,87,11,2383121,66598
100000,87,12,2382292,66741
100000,87,13,2382626,66905
100000,87,14,2377327,66719
100000,88,0,2382238,66684
100000,88,1,2379660,66772
100000,88,2,2382800,67742
100000,88,3,2386070,66116
100000,88,4,2383202,65559
100000,88,5,2378778,66748
100000,88,6,2385072,66093
100000,88,7,2389280,65961
100000,88,8,2380713,66152
100000,88,9,2386214,65760
100000,88,10,2382811,65420
100000,88,11,2383121,65440
100000,88,12,2382292,65366
100000,88,13,2382626,65565
100000,88,14,2377327,65716
100000,89,0,2382238,65797
100000,89,1,2379660,66251
100000,89,2,2382800,67702
100000,89,3,2386070,67037
100000,89,4,2383202,66937
100000,89,5,2378778,66019
100000,89,6,2385072,66280
100000,89,7,2389280,65950
100000,89,8,2380713,65488
100000,89,9,2386214,65512
100000,89,10,2382811,65473
100000,89,11,2383121,65518
100000,89,12,2382292,65645
100000,89,13,2382626,66888
100000,89,14,2377327,66541
100000,90,0,2382238,66281
100000,90,1,2379660,67625
100000,90,2,2382800,67148
100000,90,3,2386070,67668
100000,90,4,2383202,66817
100000,90,5,2378778,65763
100000,90,6,2385072,65762
100000,90,7,2389280,66987
100000,90,8,2380713,68654
100000,90,9,2386214,68040
100000,90,10,2382811,68274
100000,90,11,2383121,68183
100000,90,12,2382292,66965
100000,90,13,2382626,75968
100000,90,14,2377327,68186
100000,91,0,2382238,70629
100000,91,1,2379660,81395
100000,91,2,2382800,67998
100000,91,3,2386070,69095
100000,91,4,2383202,67459
100000,91,5,2378778,66475
100000,91,6,2385072,66499
100000,91,7,2389280,66693
100000,91,8,2380713,66185
100000,91,9,2386214,66363
100000,91,10,2382811,65664
100000,91,11,2383121,65723
100000,91,12,2382292,65470
100000,91,13,2382626,68550
100000,91,14,2377327,67410
100000,92,0,2382238,66555
100000,92,1,2379660,66707
100000,92,2,2382800,67224
100000,92,3,2386070,67979
100000,92,4,2383202,67953
100000,92,5,2378778,67307
100000,92,6,2385072,66812
100000,92,7,2389280,65874
100000,92,8,2380713,66089
100000,92,9,2386214,68079
100000,92,10,2382811,66279
100000,92,11,2383121,67472
100000,92,12,2382292,67603
100000,92,13,2382626,67667
100000,92,14,2377327,68380
100000,93,0,2382238,68051
100000,93,1,2379660,67362
100000,93,2,2382800,66398
100000,93,3,2386070,67672
100000,93,4,2383202,69234
100000,93,5,2378778,68869
100000,93,6,2385072,67267
100000,93,7,2389280,67210
100000,93,8,2380713,67871
100000,93,9,2386214,67788
100000,93,10,2382811,67820
100000,93,11,2383121,67049
100000,93,12,2382292,67866
100000,93,13,2382626,68628
100000,93,14,2377327,68688
100000,94,0,2382238,68269
100000,94,1,2379660,67992
100000,94,2,2382800,67405
100000,94,3,2386070,66180
100000,94,4,2383202,67805
100000,94,5,2378778,66550
100000,94,6,2385072,66016
100000,94,7,2389280,66320
100000,94,8,2380713,68630
100000,94,9,2386214,83840
100000,94,10,2382811,69113
100000,94,11,2383121,68262
100000,94,12,2382292,68284
100000,94,13,2382626,67894
100000,94,14,2377327,67748
100000,95,0,2382238,67380
100000,95,1,2379660,69224
100000,95,2,2382800,67601
100000,95,3,2386070,66884
100000,95,4,2383202,66410
100000,95,5,2378778,65984
100000,95,6,2385072,66323
100000,95,7,2389280,68344
100000,95,8,2380713,67250
100000,95,9,2386214,67254
100000,95,10,2382811,66319
100000,95,11,2383121,65709
100000,95,12,2382292,65606
100000,95,13,2382626,67380
100000,95,14,2377327,66151
100000,96,0,2382238,65748
100000,96,1,2379660,65526
100000,96,2,2382800,65411
100000,96,3,2386070,66872
100000,96,4,2383202,67955
100000,96,5,2378778,67637
100000,96,6,2385072,67457
100000,96,7,2389280,66614
100000,96,8,2380713,65801
100000,96,9,2386214,65471
100000,96,10,2382811,65515
100000,96,11,2383121,65563
100000,96,12,2382292,75095
100000,96,13,2382626,69189
100000,96,14,2377327,68279
100000,97,0,2762793,69383
100000,97,1,2765682,69575
100000,97,2,2760371,67453
100000,97,3,2768445,66968
100000,97,4,2762179,67163
100000,97,5,2764602,66908
100000,97,6,2767634,66561
100000,97,7,2770820,66335
100000,97,8,2762733,66312
100000,97,9,2769434,66310
100000,97,10,2767400,67620
100000,97,11,2763281,66599
100000,97,12,2759594,66443
100000,97,13,2762766,66705
100000,97,14,2755132,67556
100000,98,0,3512925,68995
100000,98,1,3514309,69121
100000,98,2,3502874,68807
100000,98,3,3517217,75499
100000,98,4,3510112,67675
100000,98,5,3511917,67402
100000,98,6,3507762,67621
100000,98,7,3515977,67987
100000,98,8,3507902,67766
100000,98,9,3517606,67972
100000,98,10,3514800,68207
100000,98,11,3506682,76267
100000,98,12,3500728,68050
100000,98,13,3511098,68071
100000,98,14,3502617,68194
100000,99,0,3512925,67453
100000,99,1,3514309,67208
100000,99,2,3502874,67053
100000,99,3,3517217,67189
100000,99,4,3510112,67296
100000,99,5,3511917,68452
100000,99,6,3507762,67345
100000,99,7,3515977,67721
100000,99,8,3507902,95503
100000,99,9,3517606,69550
100000,99,10,3514800,67875
100000,99,11,3506682,68580
100000,99,12,3500728,67840
100000,99,13,3511098,67379
100000,99,14,3502617,68111
100000,100,0,3512925,67960
100000,100,1,3514309,68006
100000,100,2,3502874,68251
100000,100,3,3517217,67775
100000,100,4,3510112,67381
100000,100,5,3511917,67277
100000,100,6,3507762,67275
100000,100,7,3515977,68344
100000,100,8,3507902,68307
100000,100,9,3517606,68112
100000,100,10,3514800,67858
100000,100,11,3506682,67580
100000,100,12,3500728,67314
100000,100,13,3511098,67288
100000,100,14,3502617,67959
100000,101,0,3512925,68286
100000,101,1,3514309,68000
100000,101,2,3502874,67500
100000,101,3,3517217,67714
100000,101,4,3510112,67597
100000,101,5,3511917,67550
100000,101,6,3507762,68391
100000,101,7,3515977,67971
100000,101,8,3507902,67685
100000,101,9,3517606,67537
100000,101,10,3514800,67447
100000,101,11,3506682,67317
100000,101,12,3500728,67553
100000,101,13,3511098,68700
100000,101,14,3502617,67720
100000,102,0,3512925,67537
100000,102,1,3514309,67370
100000,102,2,3502874,67356
100000,102,3,3517217,67321
100000,102,4,3510112,68209
100000,102,5,3511917,68284
100000,102,6,3507762,67744
100000,102,7,3515977,67498
100000,102,8,3507902,67401
100000,102,9,3517606,67594
100000,102,10,3514800,67589
100000,102,11,3506682,68520
100000,102,12,3500728,67637
100000,102,13,3511098,67767
100000,102,14,3502617,67373
100000,103,0,3512925,67499
100000,103,1,3514309,67490
100000,103,2,3502874,68122
100000,103,3,3517217,68148
100000,103,4,3510112,67697
100000,103,5,3511917,67531
100000,103,6,3507762,67523
100000,103,7,3515977,67537
100000,103,8,3507902,67464
100000,103,9,3517606,68459
100000,103,10,3514800,67825
100000,103,11,3506682,67716
100000,103,12,3500728,67438
100000,103,13,3511098,67338
100000,103,14,3502617,67388
100000,104,0,3512925,67901
100000,104,1,3514309,67965
100000,104,2,3502874,67723
100000,104,3,3517217,67436
100000,104,4,3510112,67297
100000,104,5,3511917,67346
100000,104,6,3507762,67211
100000,104,7,3515977,68816
100000,104,8,3507902,67875
100000,104,9,3517606,67992
