n,s,t,n_compares,time_taken_s
1000,25,15,8723,0.016899926122277975
1000,25,16,8719,0.017434452660381794
1000,25,29,8715,0.0023233089596033096
1000,25,26,8717,0.004332087002694607
1000,26,7,8716,0.004656105302274227
1000,26,10,8714,0.004758594091981649
1000,25,24,8678,0.006805096287280321
1000,18,17,8706,0.015594962984323502
1000,26,8,8688,0.007933695334941149
1000,25,20,8704,0.01144650299102068
1000,25,18,8703,0.011438988149166107
1000,25,17,8708,0.012238028924912214
1000,26,6,8666,0.010493524372577667
1000,25,25,8683,0.012064722832292318
1000,26,1,8694,0.011696418281644583
1000,26,2,8696,0.011534432880580425
1000,26,21,8707,0.0026293820701539516
1000,26,12,8717,0.003439042717218399
1000,26,14,8727,0.003421519882977009
1000,26,4,8706,0.012745734304189682
1000,27,3,8723,0.0021450617350637913
1000,26,5,8693,0.012823455035686493
1000,26,17,8690,0.004403545055538416
1000,25,27,8688,0.014181861188262701
1000,33,27,8717,0.006564037874341011
1000,26,18,8731,0.004870761651545763
1000,26,19,8693,0.004833379294723272
1000,33,28,8689,0.00667409086599946
1000,26,29,8696,0.004412251990288496
1000,25,22,8679,0.015733192209154367
1000,25,28,8724,0.01616720389574766
1000,26,25,8707,0.007000325247645378
1000,26,11,8723,0.008651388809084892
1000,25,21,8708,0.01912896102294326
1000,25,23,8718,0.019406309351325035
1000,25,19,8727,0.01985021075233817
1000,26,13,8688,0.010489875916391611
1000,26,9,8701,0.019050728995352983
1000,26,20,8727,0.01061287522315979
1000,35,0,8683,0.007873218972235918
1000,26,3,8732,0.02036555064842105
1000,26,23,8698,0.010920152068138123
1000,26,15,8689,0.01186388311907649
1000,27,4,8697,0.010264087934046984
1000,34,9,8754,0.015250274911522865
1000,27,1,8718,0.013199283741414547
1000,27,2,8718,0.013249943032860756
1000,26,28,8691,0.013734613079577684
1000,26,16,8713,0.015297886915504932
1000,27,5,8684,0.002856253180652857
1000,26,22,8720,0.015029456000775099
1000,27,7,8682,0.002960184123367071
1000,27,10,8713,0.004261048045009375
1000,27,11,8664,0.004198748152703047
1000,27,18,8750,0.0037117120809853077
1000,27,15,8706,0.004179792013019323
1000,27,23,8700,0.003717465326189995
1000,27,13,8738,0.004534388892352581
1000,27,21,8695,0.003945737145841122
1000,27,25,8713,0.0036855931393802166
1000,27,14,8717,0.00495445542037487
1000,27,20,8708,0.004499341826885939
1000,27,17,8691,0.005045922007411718
1000,27,22,8697,0.004965224768966436
1000,27,28,8704,0.0048728156834840775
1000,27,12,8710,0.006761080119758844
1000,27,6,8690,0.007465958129614592
1000,27,19,8725,0.008674303069710732
1000,27,27,8705,0.008297112304717302
1000,27,8,8703,0.011750532779842615
1000,27,9,8674,0.013159466907382011
1000,27,26,8709,0.013398341368883848
1000,35,22,8703,0.00894784415140748
1000,27,24,8706,0.014097588136792183
1000,28,0,8736,0.004578625783324242
1000,28,5,8695,0.004001104272902012
1000,28,1,8737,0.00474400632083416
1000,27,16,8709,0.016092016827315092
1000,28,14,8724,0.003962929826229811
1000,28,9,8709,0.00466835917904973
1000,28,2,8699,0.0051969545893371105
1000,28,22,8716,0.0035930131562054157
1000,28,17,8697,0.004218085203319788
1000,28,6,8696,0.005179510917514563
1000,28,11,8715,0.005052796099334955
1000,28,20,8679,0.004264917224645615
1000,28,15,8718,0.004800865892320871
1000,28,19,8710,0.005170723889023066
1000,28,21,8680,0.005275045987218618
1000,28,12,8717,0.005811698269098997
1000,28,7,8709,0.007093725726008415
1000,28,3,8729,0.008214580826461315
1000,28,18,8705,0.007396594155579805
1000,20,26,8725,0.013835007790476084
1000,20,2,8686,0.02471827808767557
1000,28,8,8720,0.012248348910361528
1000,28,4,8716,0.013206969015300274
1000,29,0,8698,0.002437691204249859
1000,29,3,8727,0.002423203084617853
1000,28,13,8696,0.013249560724943876
1000,28,27,8695,0.003797008190304041
1000,28,28,8723,0.003942039795219898
1000,29,6,8692,0.003542805090546608
1000,29,2,8694,0.0038209049962460995
1000,28,23,8708,0.004775496665388346
1000,29,5,8718,0.003966437187045813
1000,29,14,8702,0.003530260641127825
1000,29,7,8733,0.0045437877997756
1000,29,9,8716,0.004382775165140629
1000,29,8,8683,0.004548977129161358
1000,29,15,8715,0.003855631686747074
1000,28,25,8698,0.005726994015276432
1000,28,24,8700,0.005981186870485544
1000,36,9,8737,0.015263680834323168
1000,29,13,8707,0.0050064148381352425
1000,29,1,8689,0.006969443988054991
1000,29,10,8687,0.007505665998905897
1000,29,12,8708,0.007926532067358494
1000,29,4,8706,0.009882769081741571
1000,29,11,8706,0.010230223182588816
1000,29,16,8723,0.010247815866023302
1000,28,26,8708,0.013539154082536697
1000,29,19,8692,0.0035752877593040466
1000,29,18,8688,0.0035457308404147625
1000,29,24,8703,0.003534739837050438
1000,29,23,8703,0.003641997929662466
1000,29,28,8703,0.003382875118404627
1000,29,26,8683,0.004188688937574625
1000,29,22,8685,0.004599756095558405
1000,29,25,8727,0.004661405924707651
1000,30,3,8687,0.004078384954482317
1000,30,0,8686,0.0043906401842832565
1000,30,4,8695,0.004000253044068813
1000,30,1,8692,0.004481547046452761
1000,30,5,8717,0.004878175910562277
1000,29,21,8707,0.006069337949156761
1000,30,10,8708,0.004493420012295246
1000,29,17,8709,0.007782001048326492
1000,30,7,8726,0.0071411579847335815
1000,29,27,8719,0.010362158063799143
1000,30,2,8697,0.010079130064696074
1000,30,6,8727,0.011048420332372189
1000,29,20,8714,0.01291067386046052
1000,29,29,8686,0.012968155089765787
1000,30,9,8708,0.020196131896227598
1000,30,8,8707,0.020415828097611666
1000,30,14,8698,0.003078864887356758
1000,30,16,8722,0.0032155001536011696
1000,30,11,8729,0.004291468299925327
1000,30,15,8691,0.0041390820406377316
1000,30,12,8685,0.004329011309891939
1000,30,28,8683,0.0030913888476788998
1000,31,0,8724,0.0038778260350227356
1000,31,2,8691,0.004144222009927034
1000,38,9,8736,0.00844260398298502
1000,30,27,8697,0.004676515236496925
1000,39,4,8712,0.010120078921318054
1000,31,4,8699,0.0042961169965565205
1000,31,1,8712,0.004528237972408533
1000,30,23,8682,0.005406692158430815
1000,31,3,8682,0.005076742265373468
1000,30,21,8707,0.00670772697776556
1000,30,24,8701,0.006538428366184235
1000,30,19,8711,0.0077353110536932945
1000,30,22,8738,0.008222426287829876
1000,30,18,8697,0.009840515907853842
1000,22,15,8667,0.019394707400351763
1000,30,13,8678,0.011095731984823942
1000,30,26,8725,0.012747537810355425
1000,31,7,8695,0.0034891809336841106
1000,31,5,8691,0.005017736926674843
1000,31,16,8711,0.0041119190864264965
1000,31,17,8716,0.004460166208446026
1000,31,18,8688,0.004396812990307808
1000,31,26,8694,0.003808099776506424
1000,30,25,8684,0.015172803774476051
1000,31,27,8704,0.005257121752947569
1000,31,28,8698,0.0055047618225216866
1000,31,19,8691,0.00760476803407073
1000,31,6,8705,0.010580412112176418
1000,31,13,8680,0.0102484580129385
1000,31,22,8689,0.00943212304264307
1000,31,8,8693,0.010687749832868576
1000,31,23,8722,0.009248326998203993
1000,31,24,8720,0.009610651060938835
1000,31,21,8713,0.010115259326994419
1000,31,11,8691,0.011285509914159775
1000,31,10,8689,0.011577547062188387
1000,31,25,8679,0.010801361408084631
1000,31,12,8721,0.01201702980324626
1000,31,15,8663,0.012609198689460754
1000,31,14,8695,0.012762877158820629
1000,31,20,8742,0.014527582097798586
1000,31,9,8705,0.01708249980583787
1000,32,20,8701,0.001474000047892332
1000,32,8,8725,0.0028067370876669884
1000,32,7,8703,0.0029482017271220684
1000,32,2,8689,0.004312469158321619
1000,32,0,8732,0.004414866678416729
1000,32,11,8699,0.0034630298614501953
1000,32,15,8705,0.0030353209003806114
1000,32,10,8698,0.0038749799132347107
1000,32,1,8696,0.005029911175370216
1000,32,3,8713,0.004816296044737101
1000,32,9,8685,0.004498248919844627
1000,32,5,8703,0.005339421331882477
1000,32,4,8702,0.005908154882490635
1000,32,12,8710,0.005067203193902969
1000,32,6,8685,0.005956308916211128
1000,32,13,8702,0.005582552868872881
1000,32,22,8685,0.005016515031456947
1000,31,29,8692,0.007624676916748285
1000,24,14,8706,0.020286057144403458
1000,32,18,8700,0.008911923971027136
1000,32,19,8695,0.0088999611325562
1000,32,17,8729,0.00971227791160345
1000,32,21,8684,0.010788595769554377
1000,32,14,8714,0.011677349917590618
1000,32,29,8698,0.002830964047461748
1000,40,14,8742,0.00708107091486454
1000,33,16,8737,0.0012116609141230583
1000,32,25,8685,0.0035958578810095787
1000,33,8,8697,0.0029415879398584366
1000,33,6,8745,0.0030694161541759968
1000,32,26,8704,0.00451476126909256
1000,33,1,8699,0.004205942153930664
1000,32,24,8707,0.005334191955626011
1000,32,28,8718,0.005322840064764023
1000,33,4,8707,0.004850462079048157
1000,33,2,8730,0.005510522983968258
1000,32,23,8701,0.007328450679779053
1000,32,27,8733,0.007157028187066317
1000,33,7,8744,0.00736231729388237
1000,33,5,8722,0.009060082025825977
1000,33,15,8708,0.009014974348247051
1000,41,2,8698,0.007381264120340347
1000,33,12,8694,0.00970327015966177
1000,33,3,8715,0.010741193778812885
1000,33,11,8687,0.010013282299041748
1000,40,25,8710,0.008521115873008966
1000,33,10,8711,0.01056908955797553
1000,33,22,8732,0.0029657152481377125
1000,34,5,8677,0.001787899062037468
1000,41,3,8716,0.008008311036974192
1000,33,26,8715,0.0035906778648495674
1000,33,23,8649,0.004553465638309717
1000,33,21,8709,0.004832728765904903
1000,33,14,8696,0.015487093944102526
1000,33,25,8702,0.004814022220671177
1000,34,8,8705,0.003400447778403759
1000,34,10,8726,0.00417722575366497
1000,33,13,8729,0.01693645678460598
1000,34,2,8698,0.0051850019954144955
1000,26,24,8719,0.0041688596829771996
1000,26,27,8700,0.0043824040330946445
1000,34,0,8713,0.0063414862379431725
1000,33,29,8712,0.007147690746933222
1000,34,1,8704,0.0074531929567456245
1000,33,19,8689,0.008673470932990313
1000,34,12,8696,0.0021194927394390106
1000,34,21,8694,0.0015227347612380981
1000,34,3,8719,0.008421321865171194
1000,34,22,8711,0.0035099913366138935
1000,33,17,8709,0.011942144948989153
1000,34,13,8700,0.00465228920802474
1000,35,3,8702,0.0030846060253679752
1000,35,1,8747,0.003429264761507511
1000,34,14,8706,0.005636266898363829
1000,34,7,8737,0.01151262130588293
1000,35,4,8690,0.004969173111021519
1000,34,6,8688,0.01301979599520564
1000,34,20,8703,0.006901552900671959
1000,34,11,8703,0.007938765920698643
1000,34,15,8732,0.008069310337305069
1000,34,17,8716,0.008372577838599682
1000,33,18,8721,0.016736248042434454
1000,34,23,8727,0.008689483162015676
1000,34,24,8715,0.008436130825430155
1000,26,26,8711,0.01061539025977254
1000,27,0,8680,0.012058270163834095
1000,34,18,8727,0.010003993287682533
1000,33,20,8704,0.01777338096871972
1000,34,26,8712,0.01045808382332325
1000,34,16,8732,0.01210240600630641
1000,35,2,8702,0.01102436427026987
1000,35,20,8730,0.0017863060347735882
1000,35,11,8691,0.002664250321686268
1000,35,6,8699,0.0034918771125376225
1000,35,28,8699,0.001524949911981821
1000,35,17,8717,0.0028632059693336487
1000,35,12,8696,0.003749686758965254
1000,35,15,8711,0.0036030919291079044
1000,34,25,8711,0.013914813287556171
1000,35,14,8725,0.003970335237681866
1000,35,18,8717,0.004106589127331972
1000,35,5,8728,0.005370982922613621
1000,35,19,8708,0.004192115273326635
1000,35,8,8674,0.005309722851961851
1000,35,9,8687,0.0054661668837070465
1000,34,28,8688,0.014546358026564121
1000,43,23,8700,0.00405496871098876
1000,35,21,8759,0.0047143083065748215
1000,35,13,8711,0.0056081730872392654
1000,34,19,8692,0.015801575034856796
1000,34,29,8732,0.01585665112361312
1000,35,7,8709,0.007684000767767429
1000,34,27,8702,0.016881220042705536
1000,35,24,8716,0.008352429140359163
1000,28,10,8739,0.0027092271484434605
1000,35,10,8725,0.010664766188710928
1000,35,23,8712,0.009188941214233637
1000,35,26,8704,0.00930499704554677
1000,35,27,8722,0.009985286742448807
1000,36,13,8675,0.001979622058570385
1000,35,25,8725,0.011182229965925217
1000,36,10,8703,0.0038951290771365166
1000,36,14,8718,0.003842306323349476
1000,36,11,8676,0.005848951172083616
1000,36,2,8728,0.008937734179198742
1000,36,12,8711,0.00828560907393694
1000,36,1,8679,0.009994285181164742
1000,36,16,8697,0.00880134990438819
1000,36,4,8685,0.010329446289688349
1000,36,5,8713,0.01019059494137764
1000,36,15,8713,0.00953838974237442
1000,36,19,8695,0.00930847367271781
1000,36,0,8717,0.010750171262770891
1000,37,2,8725,0.002742141019552946
1000,36,21,8693,0.00957585172727704
1000,37,9,8667,0.0029182033613324165
1000,37,7,8702,0.003392963670194149
1000,36,18,8717,0.01036809990182519
1000,36,17,8685,0.010660316795110703
1000,36,20,8690,0.01067047705873847
1000,37,10,8724,0.0036070700734853745
1000,44,9,8693,0.008739098906517029
1000,37,4,8700,0.004671003669500351
1000,36,8,8708,0.01193689415231347
1000,37,6,8693,0.0047010029666125774
1000,36,3,8723,0.013565775007009506
1000,36,6,8703,0.014100722968578339
1000,36,7,8683,0.0144511628895998
1000,36,26,8734,0.008462372235953808
1000,37,3,8711,0.008062707260251045
1000,35,29,8695,0.016282666940242052
1000,28,29,8713,0.00679172994568944
1000,36,23,8712,0.009481418877840042
1000,37,5,8699,0.008124156389385462
1000,36,27,8750,0.009449837729334831
1000,36,25,8722,0.009842521045356989
1000,36,29,8738,0.010131371207535267
1000,36,28,8710,0.010133455041795969
1000,37,11,8711,0.00889624422416091
1000,37,12,8721,0.009137321729213
1000,37,8,8716,0.009270289912819862
1000,45,7,8716,0.00907530216500163
1000,37,14,8725,0.009130247868597507
1000,37,24,8719,0.0030315332114696503
1000,36,24,8705,0.012643315829336643
1000,37,29,8675,0.0026577883400022984
1000,37,15,8691,0.010893208906054497
1000,37,13,8689,0.01127660321071744
1000,38,1,8745,0.0034077027812600136
1000,37,16,8735,0.012811070773750544
1000,37,0,8700,0.014502082951366901
1000,37,1,8686,0.015211999882012606
1000,37,25,8704,0.006351254880428314
1000,38,2,8684,0.0060764821246266365
1000,37,19,8720,0.008605509996414185
1000,45,16,8708,0.009515756741166115
1000,37,21,8716,0.008642330765724182
1000,37,20,8697,0.009383540134876966
1000,37,18,8705,0.009718108922243118
1000,37,22,8724,0.009380924049764872
1000,37,23,8711,0.00947232125326991
1000,30,29,8683,0.0045672631822526455
1000,38,10,8744,0.00927382567897439
1000,38,4,8721,0.00993384700268507
1000,38,6,8735,0.00984997395426035
1000,38,5,8672,0.010250892955809832
1000,38,7,8705,0.0104011339135468
1000,38,8,8723,0.010548810008913279
1000,38,3,8708,0.011475959792733192
1000,38,23,8689,0.0033529670909047127
1000,37,26,8694,0.013144849333912134
1000,38,24,8713,0.0037224143743515015
1000,38,22,8706,0.004201702773571014
1000,38,20,8707,0.004634003154933453
1000,38,21,8717,0.005078083835542202
1000,38,26,8763,0.005072213243693113
1000,37,28,8721,0.015535066835582256
1000,38,25,8707,0.006507998798042536
1000,37,27,8718,0.016130271833389997
1000,38,13,8670,0.00923297693952918
1000,38,17,8712,0.008800908923149109
1000,38,11,8736,0.01000294229015708
1000,38,14,8712,0.009908929001539946
1000,39,0,8730,0.008558467961847782
1000,38,27,8701,0.008871956262737513
1000,38,18,8686,0.00966568710282445
1000,39,3,8718,0.009058388881385326
1000,30,17,8664,0.0059654670767486095
1000,38,28,8716,0.010713058989495039
1000,38,19,8743,0.013210254721343517
1000,38,12,8678,0.014524747151881456
1000,39,7,8682,0.0021591302938759327
1000,38,16,8703,0.014903591945767403
1000,39,24,8699,0.0010074451565742493
1000,39,5,8718,0.003941828850656748
1000,38,15,8688,0.01672446634620428
1000,39,2,8695,0.015286615118384361
1000,39,16,8718,0.003994110971689224
1000,39,1,8701,0.016054474748671055
1000,38,29,8687,0.01656530611217022
1000,39,22,8759,0.003891041036695242
1000,39,18,8692,0.004800847265869379
1000,39,17,8686,0.00656982883810997
1000,39,19,8699,0.0077088698744773865
1000,39,28,8739,0.007401533890515566
1000,39,9,8735,0.009163372218608856
1000,39,12,8723,0.009312039706856012
1000,39,11,8716,0.009567296132445335
1000,39,6,8712,0.009645447134971619
1000,39,8,8696,0.010160067118704319
1000,40,2,8704,0.003013629000633955
1000,40,4,8686,0.0030487561598420143
1000,40,12,8697,0.0026977048255503178
1000,40,1,8707,0.0035235481336712837
1000,39,21,8689,0.009306209161877632
1000,40,9,8714,0.0029692621901631355
1000,39,20,8692,0.00964176980778575
1000,40,11,8706,0.0034715868532657623
1000,40,6,8699,0.003496193792670965
1000,40,5,8710,0.0037554684095084667
1000,39,25,8719,0.00988755701109767
1000,40,15,8707,0.0031668152660131454
1000,40,3,8719,0.004621529020369053
1000,40,0,8685,0.00512954406440258
1000,39,15,8724,0.011528882663697004
1000,40,7,8681,0.0049959649331867695
1000,39,23,8708,0.011262865737080574
1000,40,10,8704,0.0055991350673139095
1000,39,10,8686,0.012971192132681608
1000,39,27,8708,0.011717939749360085
1000,40,8,8697,0.0061412681825459
1000,39,14,8696,0.01356264017522335
1000,40,21,8685,0.00559028796851635
1000,40,22,8703,0.0059122731909155846
1000,33,0,8740,0.002770035993307829
1000,40,13,8718,0.007165685761719942
1000,39,13,8710,0.015172252431511879
1000,40,16,8724,0.008560121059417725
1000,40,19,8697,0.008457452990114689
1000,41,11,8664,0.0009699920192360878
1000,40,18,8716,0.008871817030012608
1000,40,20,8708,0.008659794926643372
1000,41,4,8697,0.002063654363155365
1000,41,13,8717,0.0019333022646605968
1000,39,26,8717,0.016829398926347494
1000,41,6,8698,0.0029514674097299576
1000,41,5,8712,0.003082752227783203
1000,41,7,8718,0.0032855658791959286
1000,41,8,8664,0.003313280176371336
1000,40,17,8714,0.011028771754354239
1000,41,0,8694,0.00682591600343585
1000,39,29,8722,0.015324959997087717
1000,33,9,8670,0.009763888083398342
1000,34,4,8695,0.0015173247084021568
1000,40,26,8706,0.008832158986479044
1000,33,24,8701,0.003859850112348795
1000,48,17,8718,0.010337560903280973
1000,41,16,8704,0.008210092317312956
1000,40,28,8708,0.009603575803339481
1000,40,29,8712,0.009722006041556597
1000,40,27,8728,0.009905511979013681
1000,42,3,8714,0.0011516846716403961
